Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Moustafa Amar,,,,,,,,,,,,,,,,,,,,M,musician
Tamer Ashour,,,,,,,,,,,,,,,,,,,,M,musician
Mina Atta,1990-01-18,Egypt,,,,,,,,,,,,,,,,,,M,musician
Wagih Aziz,,,,,,,,,,,,,,,,,,,,M,musician
Amr Abdel Basset Abdel Azeez Diabعمرو عبد الباسط عبد العزيز دياب,1961-10-11,"Port Said, Egypt",,,,,,,,,,,,,,,,,,M,musician
Mohamed Fouad,,,,,,,,,,,,,,,,,,,,M,musician
Ahmad Gamal ,,,,,,,,,,,,,,,,,,,,M,musician
Hossam Habib,,,,,,,,,,,,,,,,,,,,M,musician
Ali El Haggar,1954-04-04,"Imbaba, Giza, Egypt",,,,,,,,,,,,,,,,,,M,musician
Hakim ,,,,,,,,,,,,,,,,,,,,M,musician
Mohamed Hamaki,,,,,,,,,,,,,,,,,,,,M,musician
Mohamed Hassan ,,,,,,,,,,,,,,,,,,,,M,musician
Mohamed Abdel-Fatah Mohamed Abdulaziz Helal  محمد عبد الفتاح محمد عبد العزيز هلال,1980-03-20,"Faqous, Sharqia Governorate, Egypt",,,Asmaa Samih ​,2008-01-01,,1.0,0.0,"2 Rama,Youssef",0.0,,,,,,,,,M,musician
Tamer Hosny Sherif Abbas Farghaly  تامر حسني شريف عباس فرغلي,1977-08-16,"Cairo, Egypt",,,Bassma Boussel​ ​,2012-01-01,2023-01-01,1.0,1.0,3,0.0,,,,,,,,,M,musician
Tony Kaldas,,,,,,,,,,,,,,,,,,,,M,musician
Abou El Leef,,,,,,,,,,,,,,,,,,,,M,musician
Ahmed Mekky,1980-06-19,"Oran, Algeria",,,,,,,,1,,,,,,,,,,M,musician
Amr Mostafa,,,,,,,,,,,,,,,,,,,,M,musician
Mohamed Mounir,,,,,,,,,,,,,,,,,,,,M,musician
Hamza Namira,,,,,,,,,,,,,,,,,,,,M,musician
Marwan Ahmed Motawea,,"Alexandria, Egypt",,,,,,,,,,,,,,,,,,M,musician
Mohamed Ramadan,1988-05-23,"Qena, Egypt",,,Nesreen Abd El Fattah​ ​,2012-01-01,,1.0,0.0,3,0.0,,,,,,,,,M,musician
Ramy Sabry ,,,,,,,,,,,,,,,,,,,,M,musician
Hamid Al Shaeri,,,,,,,,,,,,,,,,,,,,M,musician
Tamer Hussein,1984-08-20,"cairo, Egypt",,,,,,,,,,,,,,,,,,M,musician
Ehab Tawfik,1966-01-07,"Cairo, Egypt",,,,,,,,,,,,,,,,,,M,musician
Jamal Yassine,,,,,,,,,,,,,,,,,,,,M,musician
Abraham Afewerki,,,,,,,,,,,,,,,,,,,,M,musician
Alex Kahsay,,,,,,,,,,,,,,,,,,,,M,musician
Bereket Mengisteab,,,,,,,,,,,,,,,,,,,,M,musician
Fitsum Zemichael,,,,,,,,,,,,,,,,,,,,M,musician
Stefan Airapetjan,,,,,,,,,,,,,,,,,,,,M,musician
Toivo Asmer,,,,,,,,,,,,,,,,,,,,M,musician
Dave Benton,,,,,,,,,,,,,,,,,,,,M,musician
Tommy Cash ,,,,,,,,,,,,,,,,,,,,M,musician
Vaiko Eplik,,,,,,,,,,,,,,,,,,,,M,musician
Genka,,,,,,,,,,,,,,,,,,,,M,musician
Juss Haasma,1985-08-23,"Tallinn, Estonia",,,,,,,,2,,,,,,,,,,M,musician
Põhjamaade Hirm,,,,,,,,,,,,,,,,,,,,M,musician
Revo Jõgisalu,,,,,,,,,,,,,,,,,,,,M,musician
Üllar Jörberg,,,,,,,,,,,,,,,,,,,,M,musician
Robin Juhkental,,,,,,,,,,,,,,,,,,,,M,musician
Mikk Jürjens,1987-01-27,"Rapla, Estonia",,,Mari Pokinen,,,1.0,,3,,,,,,,,,,M,musician
Andreas Kalkun,,,,,,,,,,,,,,,,,,,,M,musician
Jarek Kasar,,,,,,,,,,,,,,,,,,,,M,musician
Tõnu Kilgas,1954-08-13,"Tartu, Estonia",2021-05-25,"Tallinn, Estonia",Novella Hanson,,,1.0,,"4, including Hedvig Hanson and Piret Krumm",,,,,,,,,,M,musician
Tarmo Kruusimäe,,,,,,,,,,,,,,,,,,,,M,musician
Robert Kurvitz,,,,,,,,,,,,,,,,,,,,M,musician
Anti Kuus,,,,,,,,,,,,,,,,,,,,M,musician
Ott Lepland,,,,,,,,,,,,,,,,,,,,M,musician
Ivo Linna,,,,,,,,,,,,,,,,,,,,M,musician
Uno Loop,,,,,,,,,,,,,,,,,,,,M,musician
Karl Madis,,,,,,,,,,,,,,,,,,,,M,musician
Tõnis Mägi,1948-11-18,"Tallinn, Estonia",,,VirveLaine Michelson-Adamson,,,1.0,,,,,,,,,,,,M,musician
Mihkel Mattisen,,,,,,,,,,,,,,,,,,,,M,musician
Marko Matvere,1968-02-04,"Pärnu, Estonia",,,Tiina Matvere,,,1.0,,,,,,,,,,,,M,musician
Ollie ,,,,,,,,,,,,,,,,,,,,M,musician
Tanel Padar,,,,,,,,,,,,,,,,,,,,M,musician
Pearu Paulus,,,,,,,,,,,,,,,,,,,,M,musician
Jaan Pehk,,,,,,,,,,,,,,,,,,,,M,musician
Lauri Pihlap,,,,,,,,,,,,,,,,,,,,M,musician
PK ,,,,,,,,,,,,,,,,,,,,M,musician
Margus Põldsepp,,,,,,,,,,,,,,,,,,,,M,musician
Jüri Pootsmann,,,,,,,,,,,,,,,,,,,,M,musician
Andres Raag,1970-06-24,"Tallinn, Estonia",,,,,,,,1,,,,,,,,,,M,musician
Valdo Randpere,1958-02-04,Estonia,,,,,,,,,,,,,,,,,,M,musician
Rasmus Rändvee,,,,,,,,,,,,,,,,,,,,M,musician
Stig Rästa,,,,,,,,,,,,,,,,,,,,M,musician
Mihkel Raud,1969-01-18,Tallinn,,,,,,,,,,,,,,,,,,M,musician
Markus Robam,,,,,,,,,,,,,,,,,,,,M,musician
Rolf Roosalu,,,,,,,,,,,,,,,,,,,,M,musician
Artjom Savitski,,,,,,,,,,,,,,,,,,,,M,musician
Uudo Sepp,,,,,,,,,,,,,,,,,,,,M,musician
Riho Sibul,,,,,,,,,,,,,,,,,,,,M,musician
Arno Suislep,,,,,,,,,,,,,,,,,,,,M,musician
Uku Suviste,1982-06-06,"Võru, Estonia",,,,,,,,,,,,,,,,,,M,musician
Jaan Tätte,,,,,,,,,,,,,,,,,,,,M,musician
Karl-Erik Taukar,,,,,,,,,,,,,,,,,,,,M,musician
Koit Toome,,,,,,,,,,,,,,,,,,,,M,musician
Tõnu Trubetsky,,,,,,,,,,,,,,,,,,,,M,musician
Ivo Uukkivi,1965-10-11,"Tallinn, Estonia",,,,,,,,2,,,,,,,,,,M,musician
Jan Uuspõld,1973-12-14,"Tallinn, Estonia",,,Marion Magdalena Poom​ ​,,,2.0,1.0,,0.0,,,,,,,,,M,musician
Allan Vainola,,,,,,,,,,,,,,,,,,,,M,musician
Peeter Volkonski,,,,,,,,,,,,,,,,,,,,M,musician
Hardi Volmer,,,,,,,,,,,,,,,,,,,,M,musician
Teddy Afro,,,,,,,,,,,,,,,,,,,,M,musician
Alemu Aga,,,,,,,,,,,,,,,,,,,,M,musician
Tadesse Alemu,,,,,,,,,,,,,,,,,,,,M,musician
Eyasu Berhe,1956-06-11,"Mekelle, Ethiopian empire",2010-01-18,"Alamata, Tigray",,,,,,,,,,,,,,,,M,musician
Ali Birra,,,,,,,,,,,,,,,,,,,,M,musician
Dawit Nega,,,,,,,,,,,,,,,,,,,,M,musician
Amir Dawud,,,,,,,,,,,,,,,,,,,,M,musician
Tamrat Desta,,,,,,,,,,,,,,,,,,,,M,musician
Alemayehu Eshete,,,,,,,,,,,,,,,,,,,,M,musician
Hachalu Hundessa,1986-01-01,"Ambo, Ethiopia",2020-06-29,"Addis Ababa, Ethiopia",Fantu Demisse,,,1.0,,2,,,,,,,,,,M,musician
Gildo Kassa,1995-04-06,"Wolaita Sodo, Ethiopia",,,,,,,,,,,,,,,,,,M,musician
Madingo Afework,,,,,,,,,,,,,,,,,,,,M,musician
Eyob Mekonnen,,,,,,,,,,,,,,,,,,,,M,musician
Rophnan,,,,,,,,,,,,,,,,,,,,M,musician
Sancho Gebre,,,,,,,,,,,,,,,,,,,,M,musician
Dong Abay,,,,,,,,,,,,,,,,,,,,M,musician
Marc Abaya,,,,,,,,,,,,,,,,,,,,M,musician
Abra ,,,,,,,,,,,,,,,,,,,,M,musician
Aljur Mikael Guiang Abrenica,1990-03-24,"Angeles City, Philippines",,,Kylie Nicole Sicangco Padilla,2018-01-01,2021-01-01,1.0,1.0,2,0.0,1993-01-25,"Angeles, Pampanga, Philippines",,,1.0,1.0,2,Aljur Abrenica​ ​,M,musician
Alvin Guiang Abrenica,1991-05-27,"Angeles City, Philippines",,,Bianca Regina Lyttle Reyes-Abrenica,2023-01-01,,1.0,0.0,1,0.0,1990-08-03,"Mandaluyong, Philippines",,,1.0,0.0,1,Vin Abrenica ​,M,musician
Douglas Errol Dreyfus Adecer,1999-12-20,"Bacolod, Philippines",,,Katrina Mercado ​,2021-01-01,,1.0,0.0,,0.0,,,,,,,,,M,musician
Marcus Adoro,,,,,,,,,,,,,,,,,,,,M,musician
Amir Carlos  Damaso Vahidi Agassi,1979-12-12,"Makati, Philippines",,,,,,,,,,,,,,,,,,M,musician
"Bayani Rogacion, Jr.[1]",1969-01-03,"Silang, Cavite, Philippines",,,Lenlen Agbayani,,,1.0,,,,,,,,,,,,M,musician
Herminio Jose Lualhati Alcasid Jr.,1967-08-27,"Taal, Batangas, Philippines",,,Michelle van Eimeren​ ​,1995-01-01,2007-01-01,2.0,1.0,"3, including Leila and Nate",0.0,1972-03-15,Australia,,,2.0,1.0,2 (including Leila),Ogie Alcasid​ ​,M,musician
Nino Alejandro,,,,,,,,,,,,,,,,,,,,M,musician
Jerico Antonio,1983-05-24,"Manila, Philippines",,,,,,,,,,,,,,,,,,M,musician
Michael Paulo Lingbanan Avelino,1988-05-13,"Baguio, Benguet, Philippines",,,,,,,,,,,,,,,,,,M,musician
Jovit Lasin Baldivino,1993-10-16,"Rosario, Batangas, Philippines",2022-12-09,"Batangas City, Batangas, Philippines",,,,,,2,,,,,,,,,,M,musician
Christian Bautista,,,,,,,,,,,,,,,,,,,,M,musician
Mark Bautista,,,,,,,,,,,,,,,,,,,,M,musician
Noven Belleza,,,,,,,,,,,,,,,,,,,,M,musician
Zild Benitez,,,,,,,,,,,,,,,,,,,,M,musician
Darylle Francis Bernardo Salvador,1992-04-14,"Malolos, Bulacan, Philippines",,,,,,,,1,,,,,,,,,,M,musician
Blakdyak,,,,,,,,,,,,,,,,,,,,M,musician
Rico Blanco,,,,,,,,,,,,,,,,,,,,M,musician
Jimmy Bondoc,,,,,,,,,,,,,,,,,,,,M,musician
Ely Buendia,,,,,,,,,,,,,,,,,,,,M,musician
Lance Tupaz Busa,1994-12-16,"Butuan, Agusan del Norte, Philippines",,,,,,,,,,,,,,,,,,M,musician
Noel Cabangon,,,,,,,,,,,,,,,,,,,,M,musician
Lito Camo,,,,,,,,,,,,,,,,,,,,M,musician
Rainier Joseph Diaz Castillo,1985-10-21,"Quezon City, Metro Manila, Philippines",,,Diane Quizon,,,1.0,,1,,,,,,,,,,M,musician
Alex Castro,,,,,,,,,,,,,,,,,,,,M,musician
Chris Cayzer,,,,,,,,,,,,,,,,,,,,M,musician
Carl Cervantes,,,,,,,,,,,,,,,,,,,,M,musician
Ram Chaves,,,,,,,,,,,,,,,,,,,,M,musician
Gab Chee Kee,,,,,,,,,,,,,,,,,,,,M,musician
Template:Christian Bautista,,,,,,,,,,,,,,,,,,,,M,musician
Kean Edward Uson Cipriano,1987-06-11,"Pasig City, Metro Manila, Philippines",,,Lara Serena Roque Ortaleza,2015-01-01,,1.0,0.0,2,0.0,1982-12-06,"Quezon City, Philippines",,,1.0,0.0,2,Kean Cipriano ​,M,musician
Mikki Claver,,,,,,,,,,,,,,,,,,,,M,musician
Skusta Clee,,,,,,,,,,,,,,,,,,,,M,musician
Noel Comia Jr.,,,,,,,,,,,,,,,,,,,,M,musician
Gabriel Arellano Concepcion,1964-11-05,"San Juan, Rizal, Philippines",,,Sharon Gamboa Cuneta,1984-01-01,1993-01-01,3.0,2.0,5 (including KC Concepcion),0.0,1966-01-06,"Santa Mesa, Manila, Philippines",,,2.0,1.0,"4 (incl. KC, Frankie)",Gabby Concepcion​ ​,M,musician
Sam Concepcion,,,,,,,,,,,,,,,,,,,,M,musician
Joao Micael Villanueva Constancia,1996-12-22,"Macau, China",,,,,,,,,,,,,,,,,,M,musician
Teddy Corpuz,,,,,,,,,,,,,,,,,,,,M,musician
Garry Cruz,,,,,,,,,,,,,,,,,,,,M,musician
Curtismith,,,,,,,,,,,,,,,,,,,,M,musician
Johnoy Danao,,,,,,,,,,,,,,,,,,,,M,musician
Justin de Dios,1998-07-07,"Malabon City, Metro Manila, Philippines",,,,,,,,,,,,,,,,,,M,musician
Juan Miguel Gob de Guzman,1988-09-09,"Manila, Philippines",,,,,,,,,,,,,,,,,,M,musician
Ernest Lorenzo Velasquez Dee,1989-11-05,"Naga, Camarines Sur, Philippines[2]",,,,,,,,,,,,,,,,,,M,musician
Ney Dimaculangan,,,,,,,,,,,,,,,,,,,,M,musician
Bullet Dumas,,,,,,,,,,,,,,,,,,,,M,musician
Thaddeus Presbitero Durano Jr.,1972-08-17,"Manila, Philippines",,,,,,,,2,,,,,,,,,,M,musician
Jay Durias,,,,,,,,,,,,,,,,,,,,M,musician
Jason Dy,,,,,,,,,,,,,,,,,,,,M,musician
Andrew E.,,,,,,,,,,,,,,,,,,,,M,musician
Gabriel John Celebre Eigenmann,1978-03-02,"Makati, Philippines",,,,,,,,,,,,,,,,,,M,musician
Miguel Escueta,,,,,,,,,,,,,,,,,,,,M,musician
Brenan Espartinez,1986-02-18,"Pangasinan, Philippines",,,,,,,,,,,,,,,,,,M,musician
Enrico Abel Estanislao,1995-05-19,"Marikina, Philippines",,,,,,,,,,,,,,,,,,M,musician
Cyrus Fernandez,,,,,,,,,,,,,,,,,,,,M,musician
Grae Cameron Garcia  Fernandez,2001-11-07,"Manila, Philippines",,,,,,,,,,,,,,,,,,M,musician
Flow G,,,,,,,,,,,,,,,,,,,,M,musician
Jamir Garcia,,,,,,,,,,,,,,,,,,,,M,musician
Boboy Garrovillo,,,,,,,,,,,,,,,,,,,,M,musician
Janno Ronaldo Ilagan Gibbs,1969-09-16,"Manila, Philippines",,,Carla Cuerva Loyzaga,1990-01-01,,1.0,0.0,2 daughters,0.0,1970-04-09,"Metro Manila, Philippines",,,1.0,1.0,2 daughters,Janno Gibbs ​,M,musician
Enrique Mari Bacay Gil V,1992-03-30,"Cebu City, Philippines[2]",,,,,,,,,,,,,,,,,,M,musician
King Girado,,,,,,,,,,,,,,,,,,,,M,musician
Aristotle Condenuevo Pollisco,1977-10-18,"Binangonan, Rizal, Philippines",,,Thea Gomez[1],,,1.0,,,,,,,,,,,,M,musician
Jensen Gomez,,,,,,,,,,,,,,,,,,,,M,musician
John Eric Salvanera Gonzales,1992-08-07,"Calamba, Laguna, Philippines",,,,,,,,,,,,,,,,,,M,musician
Marrion Pineda Gopez,1992-10-24,"Porac, Pampanga Province, Luzon, Philippine Islands",,,,,,,,,,,,,,,,,,M,musician
William Goc-ong[1][2],1993-12-08,"Inabanga, Bohol, Philippines",,,,,,,,1,,,,,,,,,,M,musician
Gianmatteo Vittorio Fernan Guidicelli,1990-03-26,"Cebu City, Philippines",,,Sarah Asher Tuazon Geronimo,2020-01-01,,1.0,0.0,,0.0,1988-07-25,"Santa Cruz, Manila, Philippines",,,1.0,0.0,,Matteo Guidicelli ​,M,musician
Khimo Gumatay,2000-09-24,"Makati City, Philippines",,,,,,,,,,,,,,,,,,M,musician
Jon Alvie Gutierrez,,,,,Jelai Andres​ ​,2018-01-01,2021-01-01,1.0,1.0,,0.0,,,,,,,,,M,musician
Mark Ezekiel Maglasang,1995-06-13,"Consolacion, Cebu, Philippines",,,Erika Tolosa Maglasang[1],,,1.0,,2,,,,,,,,,,M,musician
Al James,,,,,,,,,,,,,,,,,,,,M,musician
Ryan Jay Jimenez,1983-09-17,Pasig,,,,,,,,,,,,,,,,,,M,musician
Kyle Juliano,,,,,,,,,,,,,,,,,,,,M,musician
JV Kapunan,,,,,,,,,,,,,,,,,,,,M,musician
Juan Karlos Labajo,,,,,,,,,,,,,,,,,,,,M,musician
Yvan Lambatan,,,,,,,,,,,,,,,,,,,,M,musician
Davey Langit,,,,,,,,,,,,,,,,,,,,M,musician
Renaldo Lapuz,,,,,,,,,,,,,,,,,,,,M,musician
Raymond Lauchengco,1964-11-29,"Manila, Philippines",,,Mia F. Rocha,,,1.0,,,,,,,,,,,,M,musician
Kris Lawrence,,,,,,,,,,,,,,,,,,,,M,musician
Ronnie Liang,,,,,,,,,,,,,,,,,,,,M,musician
Ralph Joseph Lim,,,,,,,,,,,,,,,,,,,,M,musician
Alexander Xian Lim[fn 1][1],1989-07-12,"San Francisco, California, U.S.",,,,,,,,,,,,,,,,,,M,musician
L.A. Lopez,,,,,,,,,,,,,,,,,,,,M,musician
Champ Lui Pio,,,,,,,,,,,,,,,,,,,,M,musician
Jed Madela,,,,,,,,,,,,,,,,,,,,M,musician
Elmo Moses Arroyo Magalona,1994-04-27,"Manila, Philippines",,,,,,,,,,,,,,,,,,M,musician
Francis Michael Arroyo Magalona Jr.,,,,,,,,,,,,,,,,,,,,M,musician
Gian Magdangal,,,,,,,,,,,,,,,,,,,,M,musician
Bamboo Mañalac,,,,,,,,,,,,,,,,,,,,M,musician
Miko Manguba,,,,,,,,,,,,,,,,,,,,M,musician
Samuel Marbella Mangubat,1990-12-21,"Calamba, Laguna, Philippines",,,,,,,,,,,,,,,,,,M,musician
Manskee,,,,,Joy Gaerlan – Nascimento,,,1.0,,2,,,,,,,,,,M,musician
Budoy Marabiles,,,,,,,,,,,,,,,,,,,,M,musician
Raymund Marasigan,,,,,,,,,,,,,,,,,,,,M,musician
OJ Mariano,,,,,,,,,,,,,,,,,,,,M,musician
Yasser Marta,1996-07-28,"Las Piñas, Philippines",,,,,,,,,,,,,,,,,,M,musician
Kristoffer Martin Roach Dangculos,1994-11-20,"Olongapo, Philippines",,,AC Banzon ​,2022-01-01,,1.0,0.0,1,0.0,,,,,,,,,M,musician
Luke Mejares,,,,,,,,,,,,,,,,,,,,M,musician
Mellow Fellow,,,,,,,,,,,,,,,,,,,,M,musician
John Melo,,,,,,,,,,,,,,,,,,,,M,musician
Beethoven Del Valle Bunagan,1969-12-17,"Malate, Manila, Philippines",,,Carol Bunagan ​,1994-01-01,,1.0,0.0,4,0.0,,,,,,,,,M,musician
Ez Mil,,,,,,,,,,,,,,,,,,,,M,musician
Alfonso Yanga Miranda Jr.,1976-02-07,"Manila, Philippines",,,Nerizza Garcia Presnede Naig-Miranda,2014-01-01,,1.0,0.0,,0.0,1983-09-07,"Quezon City, Philippines",,,1.0,0.0,2,Chito Miranda ​,M,musician
Kelvin Manalili Miranda,1999-01-08,"Caloocan, Philippines",,,,,,,,,,,,,,,,,,M,musician
G3 Misa,,,,,,,,,,,,,,,,,,,,M,musician
Vinci Montaner,,,,,,,,,,,,,,,,,,,,M,musician
Cesar Montano,,,,,,,,,,,,,,,,,,,,M,musician
Makisig Morales,,,,,Nicole Joson ​,2019-01-01,,1.0,0.0,,0.0,,,,,,,,,M,musician
Akira Morishita,2001-04-27,"Bulacan, Philippines",,,,,,,,,,,,,,,,,,M,musician
Jhann Marlowe Galman Pamintuan,1993-01-04,"Muntinlupa, Philippines",,,,,,,,,,,,,,,,,,M,musician
Moymoy Palaboy,,,,,,,,,,,,,,,,,,,,M,musician
Nicholai Seagal Natividad,1993-02-13,"Malolos, Bulacan, Philippines",,,Cielo Mae Eusebio ​,2021-01-01,,1.0,0.0,1,0.0,,,,,,,,,M,musician
Robby Navarro,,,,,,,,,,,,,,,,,,,,M,musician
Ferdinand Hipolito Navarro,1977-01-04,"Makati, Philippines[1]",,,Bianca Lapus​ ​,1998-01-01,2008-01-01,2.0,1.0,2,0.0,,,,,,,,,M,musician
Jan Nieto,,,,,,,,,,,,,,,,,,,,M,musician
Martin Ramon Razon Nievera,1962-02-05,"Manila, Philippines",,,Maria Cielito Lukban Fernandez,1986-01-01,2000-01-01,1.0,1.0,Robin NieveraRam NieveraSantino Nievera,0.0,1966-12-12,"Lucban, Quezon, Philippines",,,1.0,1.0,"2, including Robin",Martin Nievera​ ​,M,musician
Roberto Martin Fernandez Nievera,1986-11-30,,,,,,,,,,,,,,,,,,,M,musician
Diether Pascual Ocampo,1973-07-19,"Bacoor, Cavite, Philippines",,,Kristine Hermosa Orille,2004-01-01,2009-01-01,1.0,1.0,Dream Ocampo,0.0,1983-09-09,"Masbate, Philippines",,,2.0,1.0,5,Diether Ocampo​ ​,M,musician
Paolo Onesa,,,,,,,,,,,,,,,,,,,,M,musician
Daryl Neilsonn Ong,1987-03-24,"Puerto Princesa, Palawan, Philippines",,,Dea Formilleza ​,2022-01-01,,1.0,0.0,1,0.0,,,,,,,,,M,musician
Pablo ,1994-09-14,"Imus City, Cavite, Philippines",,,,,,,,,,,,,,,,,,M,musician
Manny Pacquiao,,,,,,,,,,,,,,,,,,,,M,musician
Daniel John Elago Ford,1995-04-26,"Manila, Philippines",,,,,,,,,,,,,,,,,,M,musician
Jett Pangan,,,,,,,,,,,,,,,,,,,,M,musician
Donato Antonio Laxa Pangilinan,1998-02-10,"Manila, Philippines",,,,,,,,,,,,,,,,,,M,musician
Michael Pangilinan,,,,,,,,,,,,,,,,,,,,M,musician
Joey Paras,1978-02-07," Manila, Philippines",,,,,,,,,,,,,,,,,,M,musician
Jaime Ramon Misa Paredes,,"Manila, Philippines",,,Lydia Mabanta[1],,,1.0,,"3, including Ala Paredes",,,,,,,,,,M,musician
Iñigo Dominic Lazaro Pascual,1997-09-14,"Manila, Philippines",,,,,,,,,,,,,,,,,,M,musician
Piolo Jose Nonato Pascual,1977-01-12,"Malate, Manila, Philippines[1]",,,,,,,,Iñigo Pascual,,,,,,,,,,M,musician
Mark Paul Robert Paterson,1998-06-03,"London, England",,,,,,,,Jude Paterson,,,,,,,,,,M,musician
Richard Edward Peralta[fn 1],,"Sydney, Australia",,,,,,,,,,,,,,,,,,M,musician
Myk Perez,,,,,,,,,,,,,,,,,,,,M,musician
Arnel Pineda,,,,,,,,,,,,,,,,,,,,M,musician
Marcelito Pomoy,,,,,,,,,,,,,,,,,,,,M,musician
Richard Poon,,,,,,,,,,,,,,,,,,,,M,musician
Quest ,,,,,,,,,,,,,,,,,,,,M,musician
Khalil Joseph Nepomuceno Ramos,1996-01-22,"Parañaque, Philippines",,,,,,,,,,,,,,,,,,M,musician
Ranz Kyle,,,,,,,,,,,,,,,,,,,,M,musician
April Boy Regino,,,,,,,,,,,,,,,,,,,,M,musician
Robert James Marquinez Reid[fn 1],1993-05-11,"Sydney, New South Wales, Australia",,,,,,,,,,,,,,,,,,M,musician
Joaquin Lucas Miguel S. Reyes[1],2000-10-28,"Quezon City, Philippines",,,,,,,,,,,,,,,,,,M,musician
Richard R. Faulkerson Jr.,1992-01-02,"Quezon City, Philippines",,,,,,,,,,,,,,,,,,M,musician
Gelo Rivera,,,,,,,,,,,,,,,,,,,,M,musician
Jan Rommel Osuna Roberto,1993-12-02,"Nagcarlan, Laguna, Philippines[1]",,,,,,,,,,,,,,,,,,M,musician
José Dante P. Pascual,,Philippines,,,,,,,,,,,,,,,,,,M,musician
Bartolomé Alberto Mott[1],1987-10-01,"Catbalogan, Samar",,,,,,,,,,,,,,,,,,M,musician
Ron Macapagal,,,,,,,,,,,,,,,,,,,,M,musician
Anthony John Paul Duclayan Rosaldo,1994-02-01,,,,,,,,,,,,,,,,,,,M,musician
Jericho Vibar Rosales,1979-09-22,"Quezon City, Philippines",,,Kimberly Camilla Jones,2014-01-01,,1.0,0.0,1,0.0,1987-08-04,United Kingdom,,,1.0,0.0,,Jericho Rosales ​,M,musician
Wilbert Ross,,,,,,,,,,,,,,,,,,,,M,musician
Karl Roy,,,,,,,,,,,,,,,,,,,,M,musician
Michael Jericho Sager,2003-02-05,"Gasan, Marinduque",,,,,,,,,,,,,,,,,,M,musician
Rhap Salazar,,,,,,,,,,,,,,,,,,,,M,musician
Josh Santana,,,,,,,,,,,,,,,,,,,,M,musician
Erik Santos,,,,,,,,,,,,,,,,,,,,M,musician
Gerald Santos,,,,,,,,,,,,,,,,,,,,M,musician
Ice Seguerra,,,,,,,,,,,,,,,,,,,,M,musician
Japs Sergio,,,,,,,,,,,,,,,,,,,,M,musician
Shanti Dope,,,,,,,,,,,,,,,,,,,,M,musician
Jay-R Siaboc,,,,,,,,,,,,,,,,,,,,M,musician
Blaster Silonga,,,,,,,,,,,,,,,,,,,,M,musician
Marco Sison,,,,,,,,,,,,,,,,,,,,M,musician
Stell ,1995-06-16,"Las Piñas, Philippines",,,,,,,,,,,,,,,,,,M,musician
Markki Stroem,,,,,,,,,,,,,,,,,,,,M,musician
Ken Suson,1997-01-12,"Pagadian City, Zamboanga del Sur, Philippines",,,,,,,,,,,,,,,,,,M,musician
Ian Tayao,,,,,,,,,,,,,,,,,,,,M,musician
Geoff Taylor ,,,,,,,,,,,,,,,,,,,,M,musician
Bryan Termulo,,,,,,,,,,,,,,,,,,,,M,musician
Thor ,,,,,,,,,,,,,,,,,,,,M,musician
Jeremiah Christian Castor Tiangco,1997-08-05,"Imus, Cavite, Philippines",,,,,,,,,,,,,,,,,,M,musician
JL Toreliza,,,,,,,,,,,,,,,,,,,,M,musician
Abelardo Dennis Florencio Ho,1981-05-12,"Quezon City, Philippines",,,Jennylyn Anne Pineda Mercado,2021-01-01,,1.0,0.0,2,0.0,1987-05-15,"Las Piñas, Philippines",,,1.0,0.0,2,Dennis Trillo ​,M,musician
Unique ,,,,,,,,,,,,,,,,,,,,M,musician
Jose Angelo Gabriel Pangilinan Valenciano,1988-06-11,"Manila, Philippines",,,Tricia Centenera​ ​,2015-01-01,2016-01-01,1.0,1.0,,0.0,,,,,,,,,M,musician
Edgardo Jose Santiago Valenciano,1964-08-06,"Santa Mesa, Manila, Philippines",,,Angeli Pangilinan ​,1984-01-01,,1.0,0.0,"3, including Gabriel and Kiana",0.0,,,,,,,,,M,musician
Reynaldo Valera Guardiano,1954-05-04,"Meycauayan, Bulacan, Philippines",,,,,,,,,,,,,,,,,,M,musician
Voltaire Calahi Vallejo,,"San Jose City, Nueva Ecija, Philippines",,,,,,,,,,,,,,,,,,M,musician
Jhake Angelo Cunanan Vargas,1992-07-09,"Olongapo, Philippines",,,,,,,,,,,,,,,,,,M,musician
George T. Yang,1938-09-12,"Tondo, Manila, Philippine Commonwealth",,,Kristine Yang,,,1.0,,4,,,,,,,,,,M,musician
Richard Edison Uy Yap,1967-05-18,"Cebu City, Philippines",,,Melody Yap ​,1993-01-01,,1.0,0.0,2,0.0,,,,,,,,,M,musician
Mitoy Yonting,,,,,,,,,,,,,,,,,,,,M,musician
Ysmael Yrastorza Yuzon,1983-11-22,"Manila, Philippines",,,Karylle ​,2014-01-01,,1.0,0.0,,0.0,,,,,,,,,M,musician
Yanni Yuzon,,,,,,,,,,,,,,,,,,,,M,musician
Lloyd Zaragoza Chong,1982-11-02,"Metro Manila, Philippines",,,,,,,,,,,,,,,,,,M,musician
Nonoy Zuñiga,,,,,,,,,,,,,,,,,,,,M,musician
