Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Olivo Barbieri,,,,,,,,,,,,,,,,,,,,M,director
Rino Barillari,1945-02-08,"Limbadi, Calabria, Italy",,,,,,,,,,,,,,,,,,M,director
Gabriele Basilico,,,,,,,,,,,,,,,,,,,,M,director
Alessandro Bertolotti,,,,,,,,,,,,,,,,,,,,M,director
Guido Boggiani,1861-09-20,"Omegna, Italy",1902-05-07,"La Victoria, Paraguay",,,,,,,,,,,,,,,,M,director
Marco Bolognesi,,,,,,,,,,,,,,,,,,,,M,director
Carmelo Bongiorno,,,,,,,,,,,,,,,,,,,,M,director
Luca Bracali,,,,,,,,,,,,,,,,,,,,M,director
Anton Giulio Bragaglia,1890-02-11,"Frosinone, Lazio",1960-07-15,"Rome, Italy",,,,,,,,,,,,,,,,M,director
Domenico Bresolin,,,,,,,,,,,,,,,,,,,,M,director
Giacomo Brunelli,,,,,,,,,,,,,,,,,,,,M,director
Antonio Busiello,,"Naples, Italy",,,,,,,,,,,,,,,,,,M,director
Romano Cagnoni,,,,,,,,,,,,,,,,,,,,M,director
Luca Campigotto,,,,,,,,,,,,,,,,,,,,M,director
Enzo Carli ,,,,,,,,,,,,,,,,,,,,M,director
Francesco Carrozzini,1982-09-09,"Monza, Italy",,,Bee Shaffer ​,2018-01-01,,1.0,0.0,,0.0,,,,,,,,,M,director
Yuri Catania,,,,,,,,,,,,,,,,,,,,M,director
Giuseppe Cavalli,,,,,,,,,,,,,,,,,,,,M,director
Egisto Nino Ceccatelli,,,,,,,,,,,,,,,,,,,,M,director
Paolo Cellammare,,,,,,,,,,,,,,,,,,,,M,director
Valentina Cenni,1982-03-14,"Riccione, Italy",,,,,,,,,,,,,,,,,,M,director
Carla Cerati,1926-03-03,Bergamo ,2016-02-19,,,,,,,,,,,,,,,,,M,director
Stefano Cerio,,,,,,,,,,,,,,,,,,,,M,director
Elio Ciol,,,,,,,,,,,,,,,,,,,,M,director
Renato D'Agostin,,,,,,,,,,,,,,,,,,,,M,director
Carla De Benedetti,,,,,,,,,,,,,,,,,,,,M,director
Fabrice de Nola,1964-01-01,"Messina, Italy",,,,,,,,,,,,,,,,,,M,director
Nicolò Degiorgis,,,,,,,,,,,,,,,,,,,,M,director
Paolo Di Paolo,,,,,,,,,,,,,,,,,,,,M,director
Alberto Diamante,,,,,,,,,,,,,,,,,,,,M,director
Beniamino Facchinelli,1839-07-08,,1895-11-29,,,,,,,,,,,,,,,,,M,director
Antonio Faccilongo,1979-01-01,"Rome, Italy",,,,,,,,,,,,,,,,,,M,director
Adolfo Farsari,,,,,,,,,,,,,,,,,,,,M,director
Dido Fontana,,,,,,,,,,,,,,,,,,,,M,director
Franco Fontana,,,,,,,,,,,,,,,,,,,,M,director
Giuseppe Gabellone,1973-01-01,"Brindisi, Italy",,,,,,,,,,,,,,,,,,M,director
Armando Gallo,1944-01-24,"Mira, Veneto, Italy",,,,,,,,,,,,,,,,,,M,director
Gianni Berengo Gardin,,,,,,,,,,,,,,,,,,,,M,director
Marcello Geppetti,1933-01-01,"Rieti, Italy",1998-01-01,"Rome, Italy",,,,,,,,,,,,,,,,M,director
Luigi Ghirri,,,,,,,,,,,,,,,,,,,,M,director
Mario Giacomelli,,,,,,,,,,,,,,,,,,,,M,director
Gianni Giansanti,,,,,,,,,,,,,,,,,,,,M,director
Paolo Gioli,1942-10-12,"Rovigo, Italy",2022-01-28,"Lendinara, Italy",,,,,,,,,,,,,,,,M,director
Gino Girolimoni,,,,,,,,,,,,,,,,,,,,M,director
Alessio Gonin,,,,,,,,,,,,,,,,,,,,M,director
Gianfranco Gorgoni,,,,,,,,,,,,,,,,,,,,M,director
Maïmouna Guerresi,,,,,,,,,,,,,,,,,,,,M,director
Guido Guidi ,1941-01-01,"Cesena, Italy",,,,,,,,,,,,,,,,,,M,director
Frank Horvat,1928-04-28,"Abbazia, Italy (today Opatija, part of Croatia)",2020-10-21,"Paris, France",,,,,,,,,,,,,,,,M,director
Mimmo Jodice,,,,,,,,,,,,,,,,,,,,M,director
Mino La Franca,,,,,,,,,,,,,,,,,,,,M,director
Emilio Lari,,,,,,,,,,,,,,,,,,,,M,director
Chiara Lauvergnac,1961-01-01,"Trieste, Italy",,,,,,,,,,,,,,,,,,M,director
Marco Lemmi,,,,,,,,,,,,,,,,,,,,M,director
Stefano De Luigi,,,,,,,,,,,,,,,,,,,,M,director
Duccio Malagamba,,,,,,,,,,,,,,,,,,,,M,director
Alessio Mamo,,"Sicily, Italy",,,,,,,,,,,,,,,,,,M,director
Fredi Marcarini,,,,,,,,,,,,,,,,,,,,M,director
Gaudenzio Marconi,,,,,,,,,,,,,,,,,,,,M,director
Savino Marè,,,,,,,,,,,,,,,,,,,,M,director
Antonio Martinelli,1953-09-30,"Venice, Italy",,,,,,,,,,,,,,,,,,M,director
Oscar Marzaroli,,,,,,,,,,,,,,,,,,,,M,director
Paola Marzotto,1955-05-25,,,,,,,,,Carlo Ludovico BorromeoBeatrice Borromeo Casiraghi,,,,,,,,,,M,director
Giulio Mazzarini,,,,,,,,,,,,,,,,,,,,M,director
Giuseppe Merisio,1931-01-01,"Caravaggio, Kingdom of Italy",2021-02-03,"Bergamo, Italy",,,,,,,,,,,,,,,,M,director
Roberto Minervini,,,,,,,,,,,,,,,,,,,,M,director
Davide Monteleone,1974-01-01,,,,,,,,,,,,,,,,,,,M,director
Paolo Monti,1908-08-11,"Novara, Italy",1982-11-29,"Milan, Italy",,,,,,,,,,,,,,,,M,director
Pino Musi,1958-03-18,"Salerno, Italy",,,,,,,,,,,,,,,,,,M,director
Enzo Muzii,1926-01-13,"Asmara, Eritrea",2014-02-02,"Velletri, Italy",,,,,,,,,,,,,,,,M,director
Carlo Naya,,,,,,,,,,,,,,,,,,,,M,director
Francesco Negri ,1841-12-18,"Tromello, Italy",1924-12-21,"Casale Monferrato, Italy",Giulia Ravizza,,,1.0,,Federico,,,,,,,,,,M,director
Antonio Nessi,,,,,,,,,,,,,,,,,,,,M,director
Walter Niedermayr,,,,,,,,,,,,,,,,,,,,M,director
Michele Palazzi,1984-01-01,"Rome, Italy",,,,,,,,,,,,,,,,,,M,director
Giuseppe Palmas,,,,,,,,,,,,,,,,,,,,M,director
Marco Panzetti,,,,,,,,,,,,,,,,,,,,M,director
Alberto Pappafava,,,,,,,,,,,,,,,,,,,,M,director
Maria Ludovica Parolini,1931-09-18,"Cremona, Italy",2012-04-21,"Castell’Arquato, Italy",Jacques Rivette,,,1.0,,,,,,,,,,,,M,director
Dino Pedriali,,,,,,,,,,,,,,,,,,,,M,director
Federico Peliti,,,,,,,,,,,,,,,,,,,,M,director
Paolo Pellegrin,,,,,,,,,,,,,,,,,,,,M,director
Paolo Pellizzari,,,,,,,,,,,,,,,,,,,,M,director
John Randolph Pepper,1958-01-01,"Rome, Italy",,,,,,,,Sheppard Randolph Pepper  Jameson Charles Pepper  Aleksandr Johnovich Pepper,,,,,,,,,,M,director
Eolo Perfido,,"Cognac, France",,,,,,,,,,,,,,,,,,M,director
Luigi Pesce,1828-01-01,"Naples, Kingdom of the Two Sicilies (now Italy)",1864-11-27,"Tehran, Iran",,,,,,,,,,,,,,,,M,director
Tino Petrelli,1922-08-06,"Fontanafredda, Province of Pordenone, Italy",2001-09-08,"Piacenza,  Italy",,,,,,,,,,,,,,,,M,director
Gianni Pezzani,,,,,,,,,,,,,,,,,,,,M,director
Secondo Pia,,,,,,,,,,,,,,,,,,,,M,director
Franco Pinna,,,,,,,,,,,,,,,,,,,,M,director
Sebastian Piras,,,,,,,,,,,,,,,,,,,,M,director
Carlo Ponti ,,,,,,,,,,,,,,,,,,,,M,director
Pompeo Pozzi,,,,,,,,,,,,,,,,,,,,M,director
Pierluigi Praturlon,,,,,,,,,,,,,,,,,,,,M,director
Alfredo André Cesar Quaglino,1894-11-08,"Turin, Italy",1972-01-01,"Pollone, Italy","Frances Rachel ""Billy"" Bailey",,,1.0,,,,,,,,,,,,M,director
Robert Rive,1817-03-27,Wrocław ,1868-03-30,Torre del Greco ,,,,,,,,,,,,,,,,M,director
Alberto Rizzo,,,,,,,,,,,,,,,,,,,,M,director
Ettore Roesler Franz,1845-05-11,"Rome, Papal States",1907-03-26,"Rome, Kingdom of Italy",,,,,,,,,,,,,,,,M,director
Fulvio Roiter,1926-11-01,"Meolo, Italy",2016-04-18,"Venice, Italy",,,,,,,,,,,,,,,,M,director
Francesco Romoli,1977-05-27,Pisa,,,,,,,,,,,,,,,,,,M,director
Giacomo Rossetti,,,,,,,,,,,,,,,,,,,,M,director
Giulio Rossi ,,,,,,,,,,,,,,,,,,,,M,director
Franco Rubartelli,,,,,,,,,,,,,,,,,,,,M,director
Luigi Sacchi,,,,,,,,,,,,,,,,,,,,M,director
Anselmo Sacerdote,,,,,,,,,,,,,,,,,,,,M,director
Marco Sanges,,,,,,,,,,,,,,,,,,,,M,director
Mario Santoro Woith,1968-03-23,"Havana, Cuba",,,,,,,,,,,,,,,,,,M,director
Marco Secchi,,"Venice, Italy",,,,,,,,,,,,,,,,,,M,director
Tazio Secchiaroli,,,,,,,,,,,,,,,,,,,,M,director
Vittorio Sella,1859-08-28,"Biella, Kingdom of Sardinia",1943-08-12,"Biella, Kingdom of Italy",,,,,,,,,,,,,,,,M,director
Alberto Siliotti,,,,,,,,,,,,,,,,,,,,M,director
Emilio Sommariva,,,,,,,,,,,,,,,,,,,,M,director
Frederick Sommer,,,,,,,,,,,,,,,,,,,,M,director
Studio fotografico Vasari,,,,,,,,,,,,,,,,,,,,M,director
Carlo Tavagnutti,,,,,,,,,,,,,,,,,,,,M,director
Alberto Terrile,1961-03-11,"Genoa, Italy",,,,,,,,,,,,,,,,,,M,director
Sebastiano Tomada Piccolomini,,,,,,,,,,,,,,,,,,,,M,director
Oliviero Toscani,1942-02-28,"Milan, Italy",,,Kirsti Toscani,,,1.0,,,,,,,,,,,,M,director
Lorenzo Tugnoli,,,,,,,,,,,,,,,,,,,,M,director
Vincent Urbani,,,,,,,,,,,,,,,,,,,,M,director
Alfredo Valente ,,,,,,,,,,,,,,,,,,,,M,director
Paolo Ventura,1968-01-01,"Milan, Italy",,,,,,,,,,,,,,,,,,M,director
Luigi Veronesi,1908-05-28,"Milan, Italy",1998-02-25,"Milan, Italy",,,,,,,,,,,,,,,,M,director
Roberto Vignoli,,,,,,,,,,,,,,,,,,,,M,director
Massimo Vitali,,,,,,,,,,,,,,,,,,,,M,director
Silvio Wolf,1952-01-01,"Milan, Italy",,,,,,,,,,,,,,,,,,M,director
Eugenio Zampighi,,,,,,,,,,,,,,,,,,,,M,director
Italo Zannier,,,,,,,,,,,,,,,,,,,,M,director
Francesco Zizola,,,,,,,,,,,,,,,,,,,,M,director
Luca Zordan,,,,,,,,,,,,,,,,,,,,M,director
Ananias Leki Dago,1970-11-02,"Abidjan, Ivory Coast",,,,,,,,,,,,,,,,,,M,director
Franck Abd-Bakar Fanny,,,,,,,,,,,,,,,,,,,,M,director
Gauz,,,,,,,,,,,,,,,,,,,,M,director
Paul Kodjo,,,,,,,,,,,,,,,,,,,,M,director
Paul Sika,1985-01-07,"Abidjan, Côte d'Ivoire",,,,,,,,,,,,,,,,,,M,director
Carlton Lindsay Barrett,1941-09-15,"Lucea, Jamaica",,,,,,,,,,,,,,,,,,M,director
Edmund Burke,1938-01-01,Jamaica,2010-07-30,"London, England",,,,,,,,,,,,,,,,M,director
Vanley Burke,1951-01-01,"Saint Thomas, Jamaica",,,,,,,,,,,,,,,,,,M,director
Leonard Chin,,,,,,,,,,,,,,,,,,,,M,director
Adolphe Duperly,,,,,,,,,,,,,,,,,,,,M,director
Armet Francis,1945-01-29,"St Elizabeth, Jamaica",,,,,,,,,,,,,,,,,,M,director
Neil Emile Elias Kenlock,1950-01-01,"Port Antonio, Jamaica",,,,,,,,,,,,,,,,,,M,director
Charles Kinkead,,,,,,,,,,,,,,,,,,,,M,director
Archie Lindo,,,,,,,,,,,,,,,,,,,,M,director
Ronald Phillips,1944-11-22,"Kingston, Jamaica",,,,,,,,,,,,,,,,,,M,director
Radcliffe Roye,1969-12-12,"Montego Bay, Jamaica",,,,,,,,,,,,,,,,,,M,director
Al J Thompson,,,,,,,,,,,,,,,,,,,,M,director
Jun Abe,,,,,,,,,,,,,,,,,,,,M,director
Shōtarō Adachi,,,,,,,,,,,,,,,,,,,,M,director
Garo Aida,1949-01-01,Japan,,,,,,,,,,,,,,,,,,M,director
Katsuhiko Akasegawa,1937-03-27,"Yokohama, Kanagawa, Japan",2014-10-26,"Tokyo, Japan",,,,,,,,,,,,,,,,M,director
Elly Akira,,,,,,,,,,,,,,,,,,,,M,director
Ryōji Akiyama,,,,,,,,,,,,,,,,,,,,M,director
Shōtarō Akiyama,,,,,,,,,,,,,,,,,,,,M,director
Tadasuke Akiyama,,,,,,,,,,,,,,,,,,,,M,director
Yūtokutaishi Akiyama,,,,,,,,,,,,,,,,,,,,M,director
Ryūichi Amano,,,,,,,,,,,,,,,,,,,,M,director
Takashi Amano,1954-07-18,"Niigata, Japan",2015-08-04,"Niigata, Japan",,,,,,,,,,,,,,,,M,director
Goroku Amemiya,,,,,,,,,,,,,,,,,,,,M,director
Shigeo Anzai,,,,,,,,,,,,,,,,,,,,M,director
Takashi Arai,,,,,,,,,,,,,,,,,,,,M,director
Nobuyoshi Araki,1940-05-25,"Tokyo, Japan",,,,,,,,,,,,,,,,,,M,director
Taku Aramasa,,,,,,,,,,,,,,,,,,,,M,director
Taiji Arita,,,,,,,,,,,,,,,,,,,,M,director
Yōichi Asano,,,,,,,,,,,,,,,,,,,,M,director
Masanori Ashida,,,,,,,,,,,,,,,,,,,,M,director
Chage,,,,,,,,,,,,,,,,,,,,M,director
Teisuke Chiba,,,,,,,,,,,,,,,,,,,,M,director
Shunji Dodo,,,,,,,,,,,,,,,,,,,,M,director
Ei-Q,,,,,,,,,,,,,,,,,,,,M,director
Ayao Emoto,,,,,,,,,,,,,,,,,,,,M,director
T. Enami,,,,,,,,,,,,,,,,,,,,M,director
Tsuneo Enari,,,,,,,,,,,,,,,,,,,,M,director
Esaki Reiji,,,,,,,,,,,,,,,,,,,,M,director
Hakuyō Fuchikami,,,,,,,,,,,,,,,,,,,,M,director
Hitoshi Fugo,,,,,,,,,,,,,,,,,,,,M,director
Hideki Fujii,,,,,,,,,,,,,,,,,,,,M,director
Shihachi Fujimoto,,,,,,,,,,,,,,,,,,,,M,director
Atsushi Fujiwara,,,,,,,,,,,,,,,,,,,,M,director
Shin'ya Fujiwara,,,,,,,,,,,,,,,,,,,,M,director
Toshio Fukada,,,,,,,,,,,,,,,,,,,,M,director
Masahisa Fukase,,,,,,,,,,,,,,,,,,,,M,director
Mitsutarō Fuku,,,,,,,,,,,,,,,,,,,,M,director
Katsuji Fukuda,,,,,,,,,,,,,,,,,,,,M,director
Toshiji Fukuda,1948-01-01,,,,,,,,,,,,,,,,,,,M,director
Rosō Fukuhara,,,,,,,,,,,,,,,,,,,,M,director
Shinzō Fukuhara,,,,,,,,,,,,,,,,,,,,M,director
Kikujirō Fukushima,,,,,,,,,,,,,,,,,,,,M,director
Masaharu Fukuyama,1969-02-06,"Nagasaki, Japan[1]",,,,,,,,,,,,,,,,,,M,director
Narutoshi Furukawa,,,,,,,,,,,,,,,,,,,,M,director
Seiichi Furuya,,,,,,,,,,,,,,,,,,,,M,director
Gochō Shigeo,1946-11-02,"Niigata, Japan",1983-06-02,"Niigata, Japan",,,,,,,,,,,,,,,,M,director
Akira Gomi,,,,,,,,,,,,,,,,,,,,M,director
Keiichirō Gotō,,,,,,,,,,,,,,,,,,,,M,director
Masao Gozu,,,,,,,,,,,,,,,,,,,,M,director
Hideo Haga,,,,,,,,,,,,,,,,,,,,M,director
Eiji Hamano,,,,,,,,,,,,,,,,,,,,M,director
Hiroshi Hamaya (濱谷 浩),1915-03-28,"Shitaya, Ueno, Tokyo, Japan",1999-03-06,Japan,,,,,,,,,,,,,,,,M,director
Shinzō Hanabusa,,,,,,,,,,,,,,,,,,,,M,director
Kanbei Hanaya,,,,,,,,,,,,,,,,,,,,M,director
Hisaji Hara,1964-01-01,Tokyo,,,,,,,,,,,,,,,,,,M,director
Sumio Harada,,,,,,,,,,,,,,,,,,,,M,director
Jōji Hashiguchi,,,,,,,,,,,,,,,,,,,,M,director
Naoya Hatakeyama,1958-01-01,"Rikuzentakata, Japan",,,,,,,,,,,,,,,,,,M,director
Fuyuki Hattori,,,,,,,,,,,,,,,,,,,,M,director
Yoshifumi Hattori,,,,,,,,,,,,,,,,,,,,M,director
Osamu Hayasaki,,,,,,,,,,,,,,,,,,,,M,director
Shigeo Hayashi,1918-01-01,,2002-01-01,,,,,,,,,,,,,,,,,M,director
Tadahiko Hayashi,1918-03-05,,1990-12-18,,,,,,,,,,,,,,,,,M,director
Takanobu Hayashi,,,,,,,,,,,,,,,,,,,,M,director
Yūji Hayata,,,,,,,,,,,,,,,,,,,,M,director
Kenshichi Heshiki,,,,,,,,,,,,,,,,,,,,M,director
Yuichi Hibi,,,,,,,,,,,,,,,,,,,,M,director
Tadao Higuchi,,,,,,,,,,,,,,,,,,,,M,director
Kensuke Hijikata,,,,,,,,,,,,,,,,,,,,M,director
Terushichi Hirai,,,,,,,,,,,,,,,,,,,,M,director
Noritoshi Hirakawa,,,,,,,,,,,,,,,,,,,,M,director
若林 康宏(Wakabayashi Yasuhiro),1930-11-03,"Shanghai, China",2021-08-15,"Erwinna, Pennsylvania, U.S.",,,,,,,,,,,,,,,,M,director
Kōrō Honjō,,,,,,,,,,,,,,,,,,,,M,director
Horie Kuwajirō,1831-01-01,,1866-01-01,,,,,,,,,,,,,,,,,M,director
Masao Horino,,,,,,,,,,,,,,,,,,,,M,director
Hatsutarō Horiuchi,,,,,,,,,,,,,,,,,,,,M,director
Michio Hoshino,,,,,,,,,,,,,,,,,,,,M,director
Eikoh Hosoe,,,,,,,,,,,,,,,,,,,,M,director
Tetsugo Hyakutake,,,,,,,,,,,,,,,,,,,,M,director
Ichida Souta,,,,,,,,,,,,,,,,,,,,M,director
Ichiki Shirō,,,,,,,,,,,,,,,,,,,,M,director
Tetsuya Ichimura,,,,,,,,,,,,,,,,,,,,M,director
Taizo Ichinose,,,,,,,,,,,,,,,,,,,,M,director
Tetsu Iida,,,,,,,,,,,,,,,,,,,,M,director
Mitsuhiko Imamori,,,,,,,,,,,,,,,,,,,,M,director
Eiji Ina,,,,,,,,,,,,,,,,,,,,M,director
Takamasa Inamura,,,,,,,,,,,,,,,,,,,,M,director
Seiryū Inoue,,,,,,,,,,,,,,,,,,,,M,director
Taikichi Irie,,,,,,,,,,,,,,,,,,,,M,director
Kenji Ishiguro,,,,,,,,,,,,,,,,,,,,M,director
Kōnosuke Ishii,,,,,,,,,,,,,,,,,,,,M,director
Kōyō Ishikawa,,,,,,,,,,,,,,,,,,,,M,director
Mao Ishikawa,1953-01-01,"Okinawa, Japan",,,,,,,,,,,,,,,,,,M,director
Naoki Ishikawa ,,,,,,,,,,,,,,,,,,,,M,director
Ryuichi Ishikawa,1984-01-01,"Okinawa Prefecture, Japan",,,,,,,,,,,,,,,,,,M,director
Ryōsuke Ishizu,,,,,,,,,,,,,,,,,,,,M,director
Kei Ito,1991-02-20,,,,,,,,,,,,,,,,,,,M,director
Yoshihiko Itō,,,,,,,,,,,,,,,,,,,,M,director
Mitsuaki Iwagō,,,,,,,,,,,,,,,,,,,,M,director
Tokumitsu Iwagō,,,,,,,,,,,,,,,,,,,,M,director
Takeji Iwamiya,1920-01-04,"Yonago, Tottori",1989-06-26,,,,,,,,,,,,,,,,,M,director
Kenro Izu,,Osaka,,,,,,,,,,,,,,,,,,M,director
Bishin Jumonji,,,,,,,,,,,,,,,,,,,,M,director
Kajima Seibei,,,,,,,,,,,,,,,,,,,,M,director
Yasuji Kamada,,,,,,,,,,,,,,,,,,,,M,director
Kamei Koreaki,,,,,,,,,,,,,,,,,,,,M,director
Kameya Tokujirō,,,,,,,,,,,,,,,,,,,,M,director
Osamu Kanemura,,,,,,,,,,,,,,,,,,,,M,director
Kyōhei Katō,1909-01-01,,1983-01-01,,,,,,,,,,,,,,,,,M,director
Kikuji Kawada,,,,,,,,,,,,,,,,,,,,M,director
Kensuke Kazama,,,,,,,,,,,,,,,,,,,,M,director
Takashi Kijima,,,,,,,,,,,,,,,,,,,,M,director
Hiroh Kikai,,,,,,,,,,,,,,,,,,,,M,director
Kikuchi Shingaku,,,,,,,,,,,,,,,,,,,,M,director
Shunkichi Kikuchi,,,,,,,,,,,,,,,,,,,,M,director
Ihei Kimura,,,,,,,,,,,,,,,,,,,,M,director
Keiichi Kimura ,,,,,,,,,,,,,,,,,,,,M,director
Akira Kinoshita,,,,,,,,,,,,,,,,,,,,M,director
Kazuhiro Iwashita (岩下 和裕),1968-04-20,"Asagiri, Kumamoto, Japan",,,Hikaru Utada (宇多田 光)[1],2002-01-01,2007-01-01,1.0,1.0,,0.0,1983-01-19,"New York City, U.S.",,,2.0,2.0,1,Kazuaki Kiriya​ ​,M,director
Mitsugi Kishida,,,,,,,,,,,,,,,,,,,,M,director
Shōzō Kitadai,,,,,,,,,,,,,,,,,,,,M,director
Kazuo Kitai,,,,,,,,,,,,,,,,,,,,M,director
Keizō Kitajima,,,,,,,,,,,,,,,,,,,,M,director
Katué Kitasono,,,,,,,,,,,,,,,,,,,,M,director
Genzō Kitazumi,,,,,,,,,,,,,,,,,,,,M,director
Kizu Kōkichi,,,,,,,,,,,,,,,,,,,,M,director
Meison Kobayashi,,,,,,,,,,,,,,,,,,,,M,director
Norio Kobayashi,,,,,,,,,,,,,,,,,,,,M,director
Shinichiro Kobayashi,,,,,,,,,,,,,,,,,,,,M,director
Yūshi Kobayashi,1898-01-01,,1988-01-01,,,,,,,,,,,,,,,,,M,director
Kiyoshi Koishi,,,,,,,,,,,,,,,,,,,,M,director
Heihachirō Kojima,,,,,,,,,,,,,,,,,,,,M,director
Ichirō Kojima,,,,,,,,,,,,,,,,,,,,M,director
Kojima Ryūa,,,,,,,,,,,,,,,,,,,,M,director
Akira Komoto,,,,,,,,,,,,,,,,,,,,M,director
Tatsuo Kondō,,,,,,,,,,,,,,,,,,,,M,director
Tomio Kondō,,,,,,,,,,,,,,,,,,,,M,director
Asahachi Kōno,,,,,,,,,,,,,,,,,,,,M,director
Tōru Kōno,1907-01-01,"Osaka City, Japan",1984-01-01,,,,,,,,,,,,,,,,,M,director
Shōtarō Koseki,,,,,,,,,,,,,,,,,,,,M,director
Hiroji Kubota,,,,,,,,,,,,,,,,,,,,M,director
Motoichi Kumagai,,,,,,,,,,,,,,,,,,,,M,director
Keisuke Kumakiri,,,,,,,,,,,,,,,,,,,,M,director
Maroni Kumazawa,,,,,,,,,,,,,,,,,,,,M,director
Seiji Kurata,,,,,,,,,,,,,,,,,,,,M,director
Satoshi Kuribayashi,,,,,,,,,,,,,,,,,,,,M,director
Kazumi Kurigami,,,,,,,,,,,,,,,,,,,,M,director
Suizan Kurokawa,,,,,,,,,,,,,,,,,,,,M,director
Kineo Kuwabara,,,,,,,,,,,,,,,,,,,,M,director
Maeda Genzō,,,,,,,,,,,,,,,,,,,,M,director
Shinzo Maeda,,,,,,,,,,,,,,,,,,,,M,director
Maruki Riyō,,,,,,,,,,,,,,,,,,,,M,director
Masahara Izuka,1881-01-01,"Osaka, Japan",1933-06-21,,,,,,,,,,,,,,,,,M,director
Kunio Masaoka,,,,,,,,,,,,,,,,,,,,M,director
Aitarō Masuko,,,,,,,,,,,,,,,,,,,,M,director
Taiji Matsue,,,,,,,,,,,,,,,,,,,,M,director
Fujio Matsugi,,,,,,,,,,,,,,,,,,,,M,director
Eiichi Matsumoto,,,,,,,,,,,,,,,,,,,,M,director
Norihiko Matsumoto,,,,,,,,,,,,,,,,,,,,M,director
Frank S. Matsura,,,,,,,,,,,,,,,,,,,,M,director
Susumu Matsushima,,,,,,,,,,,,,,,,,,,,M,director
Yōichi Midorikawa,,,,,,,,,,,,,,,,,,,,M,director
Jun Miki,,,,,,,,,,,,,,,,,,,,M,director
Minoru Minami,,,,,,,,,,,,,,,,,,,,M,director
Yoshikazu Minami ,,,,,,,,,,,,,,,,,,,,M,director
Chihiro Minato,,,,,,,,,,,,,,,,,,,,M,director
Mishima Tokiwa,,,,,,,,,,,,,,,,,,,,M,director
Ryūji Miyamoto,1947-01-01,"Tokyo, Japan",,,,,,,,,,,,,,,,,,M,director
Tomoko Miyamoto,,,,,,,,,,,,,,,,,,,,M,director
Manabu Miyazaki ,,,,,,,,,,,,,,,,,,,,M,director
Miyazaki Yūhi,,,,,,,,,,,,,,,,,,,,M,director
Kōzō Miyoshi,,,,,,,,,,,,,,,,,,,,M,director
Takeshi Mizukoshi,,,,,,,,,,,,,,,,,,,,M,director
Eiki Mori,1976-01-01,"Kanazawa, Japan",,,,,,,,,,,,,,,,,,M,director
Aizō Morikawa,1878-01-01,Fukui Prefecture,1949-02-05,Tokyo,,,,,,,,,,,,,,,,M,director
Yasumasa Morimura,1951-06-11,"Osaka, Japan",,,Toshimi Takahara,,,1.0,,,,,,,,,,,,M,director
Jun Morinaga,,,,,,,,,,,,,,,,,,,,M,director
Morita Raizō,,,,,,,,,,,,,,,,,,,,M,director
Eiichi Moriwaki,,,,,,,,,,,,,,,,,,,,M,director
Hiromichi Moriyama,1938-10-10,"Ikeda, Osaka, Japan",,,,,,,,,,,,,,,,,,M,director
Kōji Morooka,,,,,,,,,,,,,,,,,,,,M,director
Seiichi Motohashi,,,,,,,,,,,,,,,,,,,,M,director
Hiromi Nagakura,,,,,,,,,,,,,,,,,,,,M,director
Shigeichi Nagano,,,,,,,,,,,,,,,,,,,,M,director
Yasushi Nagao,1930-05-20,,2009-05-02,,,,,,,,,,,,,,,,,M,director
Yurie Nagashima,1973-01-01,"Nakano, Tokyo, Tokyo",,,,,,,,,,,,,,,,,,M,director
Katsu Naito,,,,,,,,,,,,,,,,,,,,M,director
Masatoshi Naitō,,,,,,,,,,,,,,,,,,,,M,director
Tadayuki Naitoh,,,,,,,,,,,,,,,,,,,,M,director
Masaaki Nakagawa,,,,,,,,,,,,,,,,,,,,M,director
Osamu James Nakagawa,1962-01-01,"New York City, New York, United States",,,,,,,,,,,,,,,,,,M,director
Takuma Nakahira,,,,,,,,,,,,,,,,,,,,M,director
Ko Nakajima,1941-01-01,"Kumamoto, Japan",,,,,,,,,,,,,,,,,,M,director
Nakajima Matsuchi,,,,,,,,,,,,,,,,,,,,M,director
Gorō Nakamura,,,,,,,,,,,,,,,,,,,,M,director
Ikuo Nakamura,,,,,,,,,,,,,,,,,,,,M,director
Masaya Nakamura ,,,,,,,,,,,,,,,,,,,,M,director
Rikkō Nakamura,,,,,,,,,,,,,,,,,,,,M,director
Iwata Nakayama,1895-08-03,"Fukuoka, Japan",1949-01-20,,Nakayama Masako,,,1.0,,,,,,,,,,,,M,director
Katsuhito Nakazato,,,,,,,,,,,,,,,,,,,,M,director
Banri Namikawa,,,,,,,,,,,,,,,,,,,,M,director
Ikkō Narahara,,,,,,,,,,,,,,,,,,,,M,director
Asako Narahashi,,,,,,,,,,,,,,,,,,,,M,director
Mika Ninagawa,1972-10-18,"Tokyo, Japan",,,,,,,,,,,,,,,,,,M,director
Kiyoshi Nishiyama,,,,,,,,,,,,,,,,,,,,M,director
Nogami Tohru,,,,,,,,,,,,,,,,,,,,M,director
