Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
William A. Caldwell,1906-12-05,"Butler, Pennsylvania, US",1986-04-11,"Oak Bluffs, Massachusetts, US[1]",,,,,,,,,,,,,,,,M,journalist
John Calhoun ,,,,,,,,,,,,,,,,,,,,M,journalist
Harold Leland Call,1917-01-01,"Grundy County, Missouri, US",2000-12-18,"San Francisco, California, US",,,,,,,,,,,,,,,,M,journalist
Andrew Thomas Callaghan,1997-04-23,"Philadelphia, Pennsylvania, U.S.",,,,,,,,,,,,,,,,,,M,journalist
David Callahan,,,,,,,,,,,,,,,,,,,,M,journalist
Gerry Callahan,,,,,,,,,,,,,,,,,,,,M,journalist
North Callahan,,,,,,,,,,,,,,,,,,,,M,journalist
David Callaway ,,,,,,,,,,,,,,,,,,,,M,journalist
John Callaway,,,,,,,,,,,,,,,,,,,,M,journalist
James T. Callender,,,,,,,,,,,,,,,,,,,,M,journalist
Floyd J. Calvin,,,,,,,,,,,,,,,,,,,,M,journalist
Dave Cameron ,1980-01-01,,,,,,,,,,,,,,,,,,,M,journalist
Robert Alexander Cameron,,,,,,,,,,,,,,,,,,,,M,journalist
William E. Cameron,,,,,,,,,,,,,,,,,,,,M,journalist
Greg Campbell ,,"Yeadon, Pennsylvania, US",,,,,,,,,,,,,,,,,,M,journalist
Josh Campbell ,1983-08-31,"Austin, Texas, U.S.",,,,,,,,,,,,,,,,,,M,journalist
John Edwin Canaday,1907-02-01,"Fort Scott, Kansas, U.S.",1985-07-19,"New York City, U.S.",Katherine S. Hoover,,,1.0,,Two sons,,,,,,,,,,M,journalist
Clay Cane,,,,,,,,,,,,,,,,,,,,M,journalist
Erwin Canham,,,,,,,,,,,,,,,,,,,,M,journalist
Robert S. Capers,1949-07-15,"Boston, Massachusetts",,,,,,,,,,,,,,,,,,M,journalist
Truman Streckfus Persons,1924-09-30,"New Orleans, Louisiana, U.S.",1984-08-25,"Los Angeles, California, U.S.",,,,,,,,,,,,,,,,M,journalist
Philip Caputo,1941-06-10,"Westchester, Illinois, U.S.",,,,,,,,,,,,,,,,,,M,journalist
Bill Cardoso,1937-09-24,"Cambridge, Massachusetts",2006-02-26,"Kelseyville, California",,,,,,,,,,,,,,,,M,journalist
Vince Carducci,,,,,,,,,,,,,,,,,,,,M,journalist
Dale Cardwell,,,,,,,,,,,,,,,,,,,,M,journalist
Benedict James Carey,1960-03-03,"San Francisco, California, United States",,,Victoria von Biel,,,1.0,,"Isaac,
Flora",,,,,,,,,,M,journalist
Kevin Carey,1970-10-06,"Santa Barbara, California, U.S.",,,,,,,,,,,,,,,,,,M,journalist
Pete Carey,1940-04-02,San Francisco,,,,,,,,,,,,,,,,,,M,journalist
Will Carleton,,,,,,,,,,,,,,,,,,,,M,journalist
Bill Carlson,,,,,,,,,,,,,,,,,,,,M,journalist
Dick Carlson,,,,,,,,,,,,,,,,,,,,M,journalist
Lee Carlson,,,,,,,,,,,,,,,,,,,,M,journalist
Tucker McNear Carlson[1][2],1969-05-16,"San Francisco, California, U.S.",,,Susan Andrews ​,1991-01-01,,1.0,0.0,4,0.0,,,,,,,,,M,journalist
Jay Carney,,,,,,,,,,,,,,,,,,,,M,journalist
Russell Carollo,1955-03-16,"New Orleans, Louisiana",2018-12-19,Switzerland,,,,,,,,,,,,,,,,M,journalist
Louis Grant Carpenter,1865-02-21,"Potter Valley, California",1936-04-30,Hollywood,,,,,,,,,,,,,,,,M,journalist
Donald Eaton Carr,,,,,,,,,,,,,,,,,,,,M,journalist
Howard Louis Carr Jr.[1],1952-01-17,"Portland, Maine, U.S.",,,Kathy Stimpson,,,1.0,,5,,,,,,,,,,M,journalist
Lucien Carr,1925-03-01,"New York City, US",2005-01-28,"Washington, D.C., US",Francesca von Hartz​ ​,1952-01-01,1963-01-01,1.0,1.0,"3, including Caleb Carr",0.0,,,,,,,,,M,journalist
Al Carrell,,,,,,,,,,,,,,,,,,,,M,journalist
John Carreyrou,,,,,Molly Schuetz,,,1.0,,3,,,,,,,,,,M,journalist
Albert Carrington,,,,,,,,,,,,,,,,,,,,M,journalist
Harrison Carroll,,,,,,,,,,,,,,,,,,,,M,journalist
James Carroll ,,,,,,,,,,,,,,,,,,,,M,journalist
Jon Carroll,1943-11-06,"Los Angeles, California, U.S.",,,Sandra RosenzweigTracy Johnston,,,1.0,,2,,,,,,,,,,M,journalist
Wallace Carroll,,,,,,,,,,,,,,,,,,,,M,journalist
Arthur J. Carruth Jr.,,,,,,,,,,,,,,,,,,,,M,journalist
William Hodding Carter II,1907-02-03,"Hammond, Louisiana, U.S.",1972-04-04,"Greenville, Mississippi, U.S.",Betty Werlein,,,1.0,,William Hodding IIIPhilip Dutartre CarterThomas Hennen Carter,,,,,,,,,,M,journalist
Hodding Carter III,,,,,,,,,,,,,,,,,,,,M,journalist
W. Beverly Carter Jr.,,,,,,,,,,,,,,,,,,,,M,journalist
Marcel Cartier,,,,,,,,,,,,,,,,,,,,M,journalist
Cleve Cartmill,,,,,,,,,,,,,,,,,,,,M,journalist
Christian Caryl,,,,,,,,,,,,,,,,,,,,M,journalist
Francis Case,,,,,,,,,,,,,,,,,,,,M,journalist
Ethan Casey,,,,,,,,,,,,,,,,,,,,M,journalist
Robert Casey ,,,,,,,,,,,,,,,,,,,,M,journalist
Ron Casey ,,,,,,,,,,,,,,,,,,,,M,journalist
W. J. Cash,,,,,,,,,,,,,,,,,,,,M,journalist
John Cashman ,,"Queens, New York City, New York, U.S.",1945-07-31,"Okinawa, Japan",,,,,,,,,,,,,,,,M,journalist
Patrick Sarsfield Cassidy,,,,,,,,,,,,,,,,,,,,M,journalist
Thomas J. Cassidy,1949-08-12,,1991-05-26,,,,,,,,,,,,,,,,,M,journalist
Randy Cassingham,,,,,,,,,,,,,,,,,,,,M,journalist
Gregory J. Castano,,,,,,,,,,,,,,,,,,,,M,journalist
Dalton Castle ,,,,,,,,,,,,,,,,,,,,M,journalist
Michael Castner,,,,,,,,,,,,,,,,,,,,M,journalist
Rocco Castoro,1982-01-23,United States,,,,,,,,,,,,,,,,,,M,journalist
Justin Catanoso,1959-11-05,,,,,,,,,3,,,,,,,,,,M,journalist
Keith Cate,,,,,,,,,,,,,,,,,,,,M,journalist
David Allan Cates,1956-01-01,"Madison, Wisconsin, U.S.",,,Rosalie Cates,,,1.0,,3,,,,,,,,,,M,journalist
Turner Catledge,,,,,,,,,,,,,,,,,,,,M,journalist
Bruce Catton,,,,,,,,,,,,,,,,,,,,M,journalist
Anthony Cave Brown,1929-03-21,"Bath, Somerset, England",2006-07-14,,Caroline Gilliat,,,1.0,,"2, including Amanda Eliasch",,,,,,,,,,M,journalist
Michael Cavna,,,,,,,,,,,,,,,,,,,,M,journalist
Neil Patrick Cavuto,1958-09-22,"Westbury, New York, U.S.",,,Mary Fulling ​,1983-01-01,,1.0,0.0,3,0.0,,,,,,,,,M,journalist
Horace R. Cayton Sr.,,,,,,,,,,,,,,,,,,,,M,journalist
Bruce Chadwick,,,,,,,,,,,,,,,,,,,,M,journalist
Andrew L. Chaikin,1956-06-24,,,,,,,,,,,,,,,,,,,M,journalist
Ivory Chamberlain,,,,,,,,,,,,,,,,,,,,M,journalist
John Rensselaer Chamberlain,1903-10-28,"New Haven, Connecticut, U.S.",1995-04-09,"New Haven, Connecticut, U.S.",Ernestine Stodelle,,,1.0,,,,,,,,,,,,M,journalist
Pye Chamberlayne,,,,,,,,,,,,,,,,,,,,M,journalist
Joseph Edgar Chamberlin,,,,,,,,,,,,,,,,,,,,M,journalist
James S. Chambers ,,,,,,,,,,,,,,,,,,,,M,journalist
James S. Chambers ,,,,,,,,,,,,,,,,,,,,M,journalist
Julius Chambers,,,,,,,,,,,,,,,,,,,,M,journalist
Lenoir Chambers,1891-12-26,"Charlotte, North Carolina",1970-01-10,,Roberta Burwell Strudwick,,,1.0,,1,,,,,,,,,,M,journalist
Stan Chambers,,,,,,,,,,,,,,,,,,,,M,journalist
Arthur B. Champlin,,,,,,,,,,,,,,,,,,,,M,journalist
John Denison Champlin Jr.,1834-01-29,Stonington ,1915-01-08,,,,,,,,,,,,,,,,,M,journalist
John William Chancellor,1927-07-14,"Chicago, Illinois, U.S.",1996-07-12,"Princeton, New Jersey, U.S.",Connie Chancellor[1] Barbara Upshaw,,,1.0,,3,,,,,,,,,,M,journalist
Nayan Chanda,,,,,,,,,,,,,,,,,,,,M,journalist
Douglas Chandler,1889-05-26,"Chicago, Illinois, U.S.",1970-01-01,,,,,,,,,,,,,,,,,M,journalist
Jamie Patrick Chandler,,"Plymouth, Massachusetts, United States",,,,,,,,,,,,,,,,,,M,journalist
Robert W. Chandler,1921-05-12,"Marysville, California, USA",1996-07-12,"Bend, Oregon, USA",,,,,,,,,,,,,,,,M,journalist
Rajiv Chandrasekaran,,,,,,,,,,,,,,,,,,,,M,journalist
Jeff Chang ,,"Honolulu, Hawaii, U.S.",,,,,,,,,,,,,,,,,,M,journalist
Ti-Hua Chang,,,,,,,,,,,,,,,,,,,,M,journalist
Arthur Chapman ,1873-06-25,"Rockford, Illinois",1935-12-04,"New York, New York",,,,,,,,,,,,,,,,M,journalist
Steve Chapman ,,,,,,,,,,,,,,,,,,,,M,journalist
William Chapman ,,,,,,,,,,,,,,,,,,,,M,journalist
William W. Chapman,,,,,,,,,,,,,,,,,,,,M,journalist
Peter Charley,,"Deniliquin, New South Wales, Australia",,,,,,,,,,,,,,,,,,M,journalist
Pratap Chatterjee,,,,,,,,,,,,,,,,,,,,M,journalist
Elliott Chaze,,,,,,,,,,,,,,,,,,,,M,journalist
Alexander Chee,,,,,,,,,,,,,,,,,,,,M,journalist
Adrian Chen,1984-11-23,"New York City, U.S.",,,,,,,,,,,,,,,,,,M,journalist
Kyle Cheney ,,"New York City, U.S.",,,Hannah Cheney,,,1.0,,1,,,,,,,,,,M,journalist
Ron Chernow,,,,,,,,,,,,,,,,,,,,M,journalist
Benjamin Chertoff,,,,,,,,,,,,,,,,,,,,M,journalist
Jason Chervokas,,,,,,,,,,,,,,,,,,,,M,journalist
Edmund Albert Chester,1897-06-22,,1973-10-14,,,,,,,,,,,,,,,,,M,journalist
George William Childs,,,,,,,,,,,,,,,,,,,,M,journalist
Marquis Childs,,,,,,,,,,,,,,,,,,,,M,journalist
Aaron Chimbel,,,,,,,,,,,,,,,,,,,,M,journalist
David Cho ,,,,,,,,,,,,,,,,,,,,M,journalist
Matthew Chojnacki,,,,,,,,,,,,,,,,,,,,M,journalist
Bruce L. Christensen,,,,,,,,,,,,,,,,,,,,M,journalist
George Christian ,,,,,,,,,,,,,,,,,,,,M,journalist
Scott Christianson,,,,,,,,,,,,,,,,,,,,M,journalist
Robert Christopher,,,,,,,,,,,,,,,,,,,,M,journalist
Sam Chu Lin,1939-01-01,"Greenville, Mississippi, U.S.",2006-03-05,"Burbank, California",Judy Chu Lin,,,1.0,,2,,,,,,,,,,M,journalist
Philip W. Chung,,,,,,,,,,,,,,,,,,,,M,journalist
Douglas W. Churchill,,,,,,,,,,,,,,,,,,,,M,journalist
Nicholas Ciarelli,,,,,,,,,,,,,,,,,,,,M,journalist
Michael Cieply,,,,,,,,,,,,,,,,,,,,M,journalist
Jonathan Cilley,,,,,,,,,,,,,,,,,,,,M,journalist
Christopher Michael Cillizza,1976-02-20,"Marlborough, Connecticut, U.S.",,,Gia Cillizza,,,1.0,,,,,,,,,,,,M,journalist
Adam Ciralsky,1971-09-22,,,,,,,,,,,,,,,,,,,M,journalist
Charles Cist ,1792-04-24,Philadelphia ,1868-09-05,Cincinnati ,,,,,,,,,,,,,,,,M,journalist
Charles Cist ,1738-08-15,Saint Petersburg ,1805-12-02,Philadelphia ,,,,,,,,,,,,,,,,M,journalist
William R. Clabby,1931-01-01,"Waterloo, Iowa, U.S.",1997-12-09,"Marietta, Georgia, U.S.",,,,,,,,,,,,,,,,M,journalist
Alexander Clark,,,,,,,,,,,,,,,,,,,,M,journalist
Ambrose W. Clark,,,,,,,,,,,,,,,,,,,,M,journalist
Bob Clark ,,,,,,,,,,,,,,,,,,,,M,journalist
Davis Wasgatt Clark,1812-02-25,"Mount Desert Island, Maine",1871-05-23,"Cincinnati, Ohio",,,,,,,,,,,,,,,,M,journalist
Grover Clark,,,,,,,,,,,,,,,,,,,,M,journalist
Lewis Gaylord Clark,,,,,,,,,,,,,,,,,,,,M,journalist
Gaylord J. Clarke,1836-02-25,"Owego, New York U.S.",1870-12-07,"El Paso, Texas U.S.",,,,,,,,,,,,,,,,M,journalist
Herb Clarke ,,,,,,,,,,,,,,,,,,,,M,journalist
Joseph I. C. Clarke,,,,,,,,,,,,,,,,,,,,M,journalist
Julius L. Clarke,,,,,,,,,,,,,,,,,,,,M,journalist
Reader W. Clarke,,,,,,,,,,,,,,,,,,,,M,journalist
Thurston Clarke,,,,,,,,,,,,,,,,,,,,M,journalist
Frederick Clarkson,,,,,,,,,,,,,,,,,,,,M,journalist
James Michael Clash,,"Tokyo, Japan",,,,,,,,,,,,,,,,,,M,journalist
Melvin L. Claxton,1958-01-01,Antigua,,,,,,,,,,,,,,,,,,M,journalist
"Grady Edward Clay, Jr",1916-11-05,"Ann Arbor, Michigan, U.S.",2013-03-17,"Louisville, Kentucky, U.S.",,,,,,,,,,,,,,,,M,journalist
Orion Clemens,,,,,,,,,,,,,,,,,,,,M,journalist
George H. Clements ,,,,,,,,,,,,,,,,,,,,M,journalist
Michael Clendenin,1934-01-01,"Indiana, U.S.",2017-12-12,,,,,,,,,,,,,,,,,M,journalist
Paul Clinton,,,,,,,,,,,,,,,,,,,,M,journalist
Dennis Clontz,,,,,,,,,,,,,,,,,,,,M,journalist
Henry Stephen Clubb,1827-06-21,"Colchester, England",1921-10-29,"Philadelphia, Pennsylvania, U.S.",Anne Barbara Henderson​ ​,1855-01-01,,1.0,0.0,3,1.0,,,,,,,,,M,journalist
Adam Clymer,1937-04-27,"New York City, U.S.",2018-09-10,"Washington, D.C., U.S.",Ann Fessenden​ ​,1961-01-01,,1.0,0.0,1,1.0,,,,,,,,,M,journalist
Paul Coates,1921-03-10,"New York, New York",1968-11-16,"West Hollywood, California",,,,,,,,,,,,,,,,M,journalist
Charles E. Cobb Jr.,1943-06-23,"Springfield, Massachusetts",,,,,,,,,,,,,,,,,,M,journalist
Gordon Cobbledick,1898-12-31,"Cleveland, Ohio",1969-10-02,"Tucson, Arizona",Doris M. Mathews,,,1.0,,,,,,,,,,,,M,journalist
Ron Cochran,,,,,,,,,,,,,,,,,,,,M,journalist
Coffeezilla,,,,,,,,,,,,,,,,,,,,M,journalist
Shelby Coffey III,,,,,,,,,,,,,,,,,,,,M,journalist
Bill Coffin,,,,,,,,,,,,,,,,,,,,M,journalist
Charles Carleton Coffin,1823-07-26,"Boscawen, New Hampshire[1][2]",1896-03-02,"Brookline, Massachusetts[3]",Sallie R. Farmer[4],,,1.0,,,,,,,,,,,,M,journalist
William Turner Coggeshall,,,,,,,,,,,,,,,,,,,,M,journalist
Adam Cohen ,,,,,,,,,,,,,,,,,,,,M,journalist
Brian Tyler Cohen,1989-01-12,,,,,,,,,,,,,,,,,,,M,journalist
Noam Cohen,,,,,,,,,,,,,,,,,,,,M,journalist
Richard Merrill Cohen,1948-02-14,"Plainview, New York, United States",,,Meredith Louise Vieira,1986-01-01,,1.0,0.0,3,0.0,1953-12-30,"Providence, Rhode Island, U.S.",,,1.0,0.0,3,Richard M. Cohen  ​,M,journalist
Robert Cohn,1963-04-18,,,,Sharon Dennis,,,1.0,,,,,,,,,,,,M,journalist
Gary Cohn ,1952-03-09,"Brooklyn, New York",,,,,,,,,,,,,,,,,,M,journalist
Cheo Hodari Coker,1972-12-12,"Storrs, Connecticut, United States",,,,,,,,,,,,,,,,,,M,journalist
Zerah Colburn ,1832-01-13,"Saratoga, New York",1870-04-26,"Belmont, Massachusetts",,,,,,,,,,,,,,,,M,journalist
Gerard Colby,,,,,,,,,,,,,,,,,,,,M,journalist
Lincoln Colcord,1883-08-14,Off Cape Horn South Atlantic Ocean,1947-11-16,"Belfast, Maine","Blanche Meade Morgan Colcord,Loomis Logan Colcord,Frances Brooks Colcord",,,1.0,,,,,,,,,,,,M,journalist
Allan Cole,,,,,,,,,,,,,,,,,,,,M,journalist
David Cole ,1968-01-01,Los Angeles[1],,,,,,,,,,,,,,,,,,M,journalist
Sean Cole,,,,,,,,,,,,,,,,,,,,M,journalist
William Hinson Cole,,,,,,,,,,,,,,,,,,,,M,journalist
Milton Coleman,,,,,,,,,,,,,,,,,,,,M,journalist
Nick Coleman ,,,,,,,,,,,,,,,,,,,,M,journalist
Steve Coll,,,,,,,,,,,,,,,,,,,,M,journalist
James Lincoln Collier,,,,,,,,,,,,,,,,,,,,M,journalist
Charles Collingwood ,1917-06-04,"Three Rivers, Michigan, U.S.",1985-10-03,"New York City, U.S.",Louise Allbritton​ ​,1946-01-01,,2.0,0.0,,1.0,1920-07-03,"Oklahoma City, Oklahoma, U.S.",1979-02-16,"Puerto Vallarta, Mexico",1.0,0.0,,Charles Collingwood ​,M,journalist
Dan Collins ,,,,,,,,,,,,,,,,,,,,M,journalist
James C. Collins,1958-01-25,"Aurora, Colorado[2]",,,Joanne Ernst,,,1.0,,,,,,,,,,,,M,journalist
Larry Collins ,,,,,,,,,,,,,,,,,,,,M,journalist
Michael Colton,,,,,,,,,,,,,,,,,,,,M,journalist
James M. Comly,,,,,,,,,,,,,,,,,,,,M,journalist
William Como,,,,,,,,,,,,,,,,,,,,M,journalist
Jim Compton,,,,,,,,,,,,,,,,,,,,M,journalist
George E. Condon,,,,,,,,,,,,,,,,,,,,M,journalist
Joel Connable,,,,,,,,,,,,,,,,,,,,M,journalist
Mike Conneen,,,,,,,,,,,,,,,,,,,,M,journalist
Marc Connelly,,,,,,,,,,,,,,,,,,,,M,journalist
Andrew Conner,1985-09-08,"Charleston, West Virginia, U.S.",,,,,,,,,,,,,,,,,,M,journalist
Frank Conniff ,1914-04-24,"Danbury, Connecticut, U.S.",1971-05-25,"New York City, U.S.",,,,,,Frank Conniff,,,,,,,,,,M,journalist
Bernard Connolly ,,,,,,,,,,,,,,,,,,,,M,journalist
C. P. Connolly,,,,,,,,,,,,,,,,,,,,M,journalist
James Brendan Connolly,,,,,,,,,,,,,,,,,,,,M,journalist
Patrick Edward Connor,,,,,,,,,,,,,,,,,,,,M,journalist
Kevin Connors,,,,,,,,,,,,,,,,,,,,M,journalist
David Conover,,,,,,,,,,,,,,,,,,,,M,journalist
Ted Conover,,,,,,,,,,,,,,,,,,,,M,journalist
Bob Considine,1906-11-04,"Washington, D.C.",1975-09-25,"Manhattan, New York City",,,,,,,,,,,,,,,,M,journalist
Matthew Joseph Continetti,1981-06-24,"Alexandria, Virginia, U.S.",,,Anne Elizabeth Kristol​ ​,2012-01-01,,1.0,0.0,,0.0,,,,,,,,,M,journalist
Franc Contreras,,,,,,,,,,,,,,,,,,,,M,journalist
Martin F. Conway,,,,,,,,,,,,,,,,,,,,M,journalist
Russ Conway ,1949-03-27,"Haverhill, Massachusetts, U.S.",2019-08-20,"Haverhill, Massachusetts, U.S.",,,,,,,,,,,,,,,,M,journalist
William B. Conway,,,,,,,,,,,,,,,,,,,,M,journalist
Edward R. Cony,,,,,,,,,,,,,,,,,,,,M,journalist
Charles Edward Cook Jr.,1953-11-20,"Shreveport, Louisiana, U.S.",,,Lucy Cook ​,1982-01-01,,1.0,0.0,,0.0,,,,,,,,,M,journalist
Clarence Cook,,,,,,,,,,,,,,,,,,,,M,journalist
Don Cook ,1920-08-08,"Bridgeport, Connecticut, U.S.",1995-03-07,"Philadelphia, Pennsylvania, U.S.",,,,,,,,,,,,,,,,M,journalist
Gareth Cook,1969-09-15,"Ann Arbor, Michigan, U.S.",,,,,,,,,,,,,,,,,,M,journalist
J. Samuel Cook,,,,,,,,,,,,,,,,,,,,M,journalist
Peter Cook ,,,,,,,,,,,,,,,,,,,,M,journalist
W. Paul Cook,,,,,,,,,,,,,,,,,,,,M,journalist
Alfred Cooke,1908-11-20,"Salford, Lancashire, England",2004-03-30,"New York City, U.S.",Ruth Emerson​ ​,1934-01-01,1944-01-01,2.0,1.0,"2, including John Byrne",0.0,,,,,,,,,M,journalist
James Francis Cooke,,,,,,,,,,,,,,,,,,,,M,journalist
John K. Cooley,,,,,,,,,,,,,,,,,,,,M,journalist
Orde M. Coombs,1939-06-03,"Saint Vincent, Caribbean Islands",1984-09-01,"New York City, New York, United States",,,,,,,,,,,,,,,,M,journalist
Anderson Hays Cooper,1967-06-03,"New York City, U.S.",,,,,,,,2,,,,,,,,,,M,journalist
Bob Cooper ,,,,,,,,,,,,,,,,,,,,M,journalist
Courtney Ryley Cooper,1886-10-31,"Kansas City, Missouri, United States",1940-09-29,"New York City, United States",Genevieve R. Furey,,,1.0,,,,,,,,,,,,M,journalist
Kent Cooper,1880-03-22,"Columbus, Indiana, US",1965-01-31,"West Palm Beach, Florida, US",,,,,,,,,,,,,,,,M,journalist
Madison Cooper,,,,,,,,,,,,,,,,,,,,M,journalist
Marc Cooper,,"Los Angeles, California, U.S.",,,Patricia Vargas-Cooper,,,1.0,,Natasha Vargas-Cooper,,,,,,,,,,M,journalist
Richard Cooper ,,,,,,,,,,,,,,,,,,,,M,journalist
Myron Sidney Kopelman[1],1929-01-23,"Pittsburgh, Pennsylvania, U.S.",2008-02-27,"Mt. Lebanon, Pennsylvania, U.S.",,,,,,,,,,,,,,,,M,journalist
James S. Copley,1916-08-12,"St. Johnsville, New York, U.S.",1973-10-06,"La Jolla, California, U.S",Margaret Helen Kinney​ ​,1964-01-01,,1.0,0.0,David C. Copley (adoptive son),1.0,,,,,,,,,M,journalist
Dan Cordtz,,,,,,,,,,,,,,,,,,,,M,journalist
Chris Core,,,,,,,,,,,,,,,,,,,,M,journalist
Richard Nelson Corliss,1944-03-06,"Philadelphia, Pennsylvania, U.S.",2015-04-23,"New York City, U.S.",Mary Elizabeth Yushak​ ​,1969-01-01,,1.0,0.0,,0.0,,,,,,,,,M,journalist
Robert Cormier,,,,,,,,,,,,,,,,,,,,M,journalist
David Corn,1959-02-20,,,,Welmoed Laanstra,,,1.0,,2,,,,,,,,,,M,journalist
Mick Cornett,,,,,,,,,,,,,,,,,,,,M,journalist
Samuel Eli Cornish,1795-01-01,"Sussex County, Delaware, United States",1858-11-06,"Brooklyn, New York, USA",,,,,,,,,,,,,,,,M,journalist
Marshall Silas Cornwell,1871-10-18,"near Springfield, West Virginia, US",1898-05-26,"Romney, West Virginia, US",,,,,,,,,,,,,,,,M,journalist
Oscar J. Corral,,,,,,,,,,,,,,,,,,,,M,journalist
Trevor Corson,,,,,,,,,,,,,,,,,,,,M,journalist
David Cort,,,,,,,,,,,,,,,,,,,,M,journalist
Bill Corum,,,,,,,,,,,,,,,,,,,,M,journalist
Miles Corwin,,"Los Angeles, California, U.S.",,,,,,,,,,,,,,,,,,M,journalist
Amos Corwine,,,,,,,,,,,,,,,,,,,,M,journalist
Jay Cost,,,,,,,,,,,,,,,,,,,,M,journalist
Dan Costa ,,,,,,,,,,,,,,,,,,,,M,journalist
Robert Costa ,1985-10-14,"Richmond, Virginia, U.S.[1]",,,,,,,,,,,,,,,,,,M,journalist
Robert Quinlan Costas,1952-03-22,"New York City, U.S.",,,Carole Krummenacher​ ​,1983-01-01,2001-01-01,2.0,1.0,2,0.0,,,,,,,,,M,journalist
John Coughlin ,,,,,,,,,,,,,,,,,,,,M,journalist
Ernest Kent Coulter,,,,,,,,,,,,,,,,,,,,M,journalist
Chris Coursey,,,,,,,,,,,,,,,,,,,,M,journalist
Norman Cousins,1915-06-24,"West Hoboken, New Jersey, U.S.",1990-11-30,"Los Angeles, California, U.S.",,,,,,,,,,,,,,,,M,journalist
Leland P. Cowan,,"Salt Lake City, Utah, U.S.",,,,,,,,,,,,,,,,,,M,journalist
Paul Cowan ,1940-01-01,,1988-01-01,,Rachel Cowan,,,1.0,,,,,,,,,,,,M,journalist
Darrin Reed Cowan,1972-07-24,"Roosevelt, Utah, U.S.",,,Stephanie Swain Martinsen,2013-01-01,,1.0,0.0,"1 (with Martinsen, deceased)",0.0,,,,,,,,,M,journalist
Keith Cowing,,,,,,,,,,,,,,,,,,,,M,journalist
Alfred Cowles Sr.,1832-05-13,"Mantua, Ohio",1889-12-20,"Chicago, Illinois",Sarah Frances Hutchinson,,,1.0,,"4, including Alfred Jr.",,,,,,,,,,M,journalist
Edwin Cowles,1825-01-01,Austinburg,1890-01-01,,,,,,,,,,,,,,,,,M,journalist
Malcolm Cowley,,,,,,,,,,,,,,,,,,,,M,journalist
James M. Cox,,,,,,,,,,,,,,,,,,,,M,journalist
Samuel S. Cox,,,,,,,,,,,,,,,,,,,,M,journalist
David Crabtree,,"Nashville, Tennessee, U.S.",,,,,,,,2,,,,,,,,,,M,journalist
Steve Crabtree,,,,,,,,,,,,,,,,,,,,M,journalist
Neville B. Craig,1787-03-29,"Pittsburgh, Pennsylvania, US",1863-03-03,,Jane Ann Fulton,,,1.0,,,,,,,,,,,,M,journalist
David Craighead ,,,,,,,,,,,,,,,,,,,,M,journalist
James Joseph Cramer,1955-02-10,"Wyndmoor, Pennsylvania, U.S.",,,Karen Backfisch​ ​,1988-01-01,2009-01-01,2.0,1.0,2,0.0,,,,,,,,,M,journalist
Richard Ben Cramer,1950-06-12,"Rochester, New York, U.S.",2013-01-07,"Baltimore, Maryland, U.S.",Carolyn White,,,1.0,,1,,,,,,,,,,M,journalist
Ed Crane ,,,,,,,,,,,,,,,,,,,,M,journalist
George Washington Crane,1901-04-28,Wisconsin,1995-07-17,,,,,,,,,,,,,,,,,M,journalist
Robert C. Crane,,,,,,,,,,,,,,,,,,,,M,journalist
Stephen Crane,,,,,,,,,,,,,,,,,,,,M,journalist
Alan Cranston,,,,,,,,,,,,,,,,,,,,M,journalist
Byron Crawford,,,,,,,,,,,,,,,,,,,,M,journalist
George A. Crawford,,,,,,,,,,,,,,,,,,,,M,journalist
Nelson Antrim Crawford,,,,,,,,,,,,,,,,,,,,M,journalist
Rick Crawford ,,,,,,,,,,,,,,,,,,,,M,journalist
Edward Beryl Cray,1933-06-03,"Cleveland, Ohio, U.S.",2019-10-08,"Palo Alto, California, U.S.",,,,,,,,,,,,,,,,M,journalist
Joe Creason,,,,,,,,,,,,,,,,,,,,M,journalist
Brian Crecente,1970-07-28,United States,,,,,,,,,,,,,,,,,,M,journalist
George Creel,1876-12-01,"Blackburn, Missouri",1953-10-02,"San Francisco, California",,,,,,,,,,,,,,,,M,journalist
James Creelman,,,,,,,,,,,,,,,,,,,,M,journalist
George Washington Crile III,1945-03-05,"Cleveland, Ohio, U.S.",2006-05-15,"Manhattan, New York, U.S.",,,,,,,,,,,,,,,,M,journalist
Mort Crim,,,,,,,,,,,,,,,,,,,,M,journalist
Mark Stephens,1953-01-28,"Apple Creek, Ohio, U.S.",,,Mary Alyce,,,1.0,,,,,,,,,,,,M,journalist
Frankie Crocker,1937-12-18,"Buffalo, New York, U.S.",2000-10-21,"North Miami Beach, Florida, U.S.",,,,,,,,,,,,,,,,M,journalist
Frederick Crocker,,,,,,,,,,,,,,,,,,,,M,journalist
Hans Crocker,,,,,,,,,,,,,,,,,,,,M,journalist
William Crocker Jr.,,,,,,,,,,,,,,,,,,,,M,journalist
Ingram Crockett,,,,,,,,,,,,,,,,,,,,M,journalist
David Goodman Croly,,,,,,,,,,,,,,,,,,,,M,journalist
