Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Ronald Ribman,,,,,,,,,,,,,,,,,,,,M,playwrights
Cale Young Rice,1872-12-07,"Dixon, Kentucky, US",1943-01-24,"Louisville, Kentucky, US",Alice Caldwell Hegan,,,1.0,,,,1870-01-11,"Shelbyville, Kentucky, U.S.",1942-02-10,"Louisville, Kentucky, U.S.",1.0,0.0,,Cale Young Rice ​,M,playwrights
Lawrence Riley,,,,,,,,,,,,,,,,,,,,M,playwrights
Alan Rinehart,,,,,,,,,,,,,,,,,,,,M,playwrights
Robert Riskin,1897-03-30,"New York City, U.S.",1955-09-20,"Los Angeles, California, U.S.",Vina Fay Wray,1942-01-01,,1.0,0.0,"3, including Victoria",0.0,1907-09-15,"Cardston, Alberta, Canada",2004-08-08,"New York City, U.S.",3.0,1.0,"3, including Victoria Riskin",John Monk Saunders​ ​,M,playwrights
José Rivera ,,,,,,,,,,,,,,,,,,,,M,playwrights
Bill Robens,,United States,,,,,,,,,,,,,,,,,,M,playwrights
William Roetzheim,,,,,,,,,,,,,,,,,,,,M,playwrights
J. T. Rogers,,,,,,,,,,,,,,,,,,,,M,playwrights
Merrill Rogers,,,,,,,,,,,,,,,,,,,,M,playwrights
Zack Rogow,,,,,,,,,,,,,,,,,,,,M,playwrights
Edward Everett Rose,,,,,,,,,,,,,,,,,,,,M,playwrights
Reginald Rose,1920-12-10,"Manhattan, New York City, U.S.",2002-04-19,"Norwalk, Connecticut, U.S.",Barbara Langbart​ ​,1943-01-01,,2.0,1.0,6,0.0,,,,,,,,,M,playwrights
Wilhelm Rosenberg,,,,,,,,,,,,,,,,,,,,M,playwrights
George Michael Rosener,1884-05-26,"Brooklyn, New York City, U.S.",1945-03-29,"Los Angeles, California, U.S.",Adele Oswald Rosener,,,1.0,,George M. Rosener (1926–1988),,,,,,,,,,M,playwrights
Seth Zvi Rosenfeld,1961-11-16,"New York City, U.S.",,,Rosa Maria Perez,1998-01-01,2001-01-01,2.0,1.0,,1.0,1964-09-06,"Brooklyn, New York, U.S.[1]",,,2.0,1.0,,Seth Zvi Rosenfeld​ ​,M,playwrights
Robert Rosen,1908-03-16,"New York City, U.S.",1966-02-18,"New York City, U.S.",Sue Siegel ​,1936-01-01,,1.0,0.0,3,0.0,,,,,,,,,M,playwrights
Norman Rosten,,,,,,,,,,,,,,,,,,,,M,playwrights
Bert V. Royal,,,,,,,,,,,,,,,,,,,,M,playwrights
William James Royce,,,,,,,,,,,,,,,,,,,,M,playwrights
Danny Rubin,,,,,,,,,,,,,,,,,,,,M,playwrights
Paul Rudnick,,,,,,,,,,,,,,,,,,,,M,playwrights
Carl Hancock Rux,,,,,,,,,,,,,,,,,,,,M,playwrights
Howard Sackler,,,,,,,,,,,,,,,,,,,,M,playwrights
Peter Sagal,1965-01-31,"Berkeley Heights, New Jersey, U.S.",,,Beth Albrecht​ ​,1994-01-01,2013-01-01,2.0,1.0,5,0.0,,,,,,,,,M,playwrights
Fred Saidy,,,,,,,,,,,,,,,,,,,,M,playwrights
Assotto Saint,,,,,,,,,,,,,,,,,,,,M,playwrights
Mark Saltzman,,,,,,,,,,,,,,,,,,,,M,playwrights
David A. J. Samberg,1978-08-18,"Berkeley, California, U.S.",,,Joanna Caroline Newsom,2013-01-01,,1.0,1.0,2,0.0,1982-01-18,"Grass Valley, California, U.S.",,,1.0,0.0,2,Andy Samberg ​,M,playwrights
Ed Sams,,,,,,,,,,,,,,,,,,,,M,playwrights
Eric Samuelsen,,,,,,,,,,,,,,,,,,,,M,playwrights
Jay Olcutt Sanders,1953-04-16,"Austin, Texas, U.S.",,,Maryann Plunkett​ ​,1991-01-01,,1.0,1.0,Jamie Sanders,0.0,1952-10-31,"Lowell, Massachusetts, U.S.",,,1.0,0.0,Jamie Sanders,Jay O. Sanders​ ​,M,playwrights
J. Nigro Sansonese,,,,,,,,,,,,,,,,,,,,M,playwrights
Luis Santeiro,1947-10-09,"Havana, Cuba",,,,,,,,,,,,,,,,,,M,playwrights
Ruben Santiago Jr.,1956-11-24,"Lackawanna, New York, U.S.",,,Jeannie Brittan,,,1.0,,4,,,,,,,,,,M,playwrights
Héctor Santiago ,1944-01-01,"Havana, Cuba",,,,,,,,,,,,,,,,,,M,playwrights
Epes Sargent ,,,,,,,,,,,,,,,,,,,,M,playwrights
Aram Saroyan,,,,,,,,,,,,,,,,,,,,M,playwrights
William Saroyan,,,,,,,,,,,,,,,,,,,,M,playwrights
Steven Sater,,"Evansville, Indiana, United States",,,,,,,,,,,,,,,,,,M,playwrights
Michael Sayers,,,,,,,,,,,,,,,,,,,,M,playwrights
Saïd Sayrafiezadeh,,,,,,,,,,,,,,,,,,,,M,playwrights
Isadore Schary,1905-08-31,"Newark, New Jersey, US",1980-07-07,"New York City, New York, U.S.",Miriam Svet ​,1932-01-01,,1.0,0.0,Jill Schary Robinson Joy Schary Jeb Schary,0.0,,,,,,,,,M,playwrights
Will Scheffer,1969-09-21,,,,Mark V. Olsen,,,1.0,,,,1962-01-01,United States,,,,,,,M,playwrights
Christian Scheider,1990-01-20,"New York, New York, U.S.",,,,,,,,,,,,,,,,,,M,playwrights
Robert Schenkkan,,,,,,,,,,,,,,,,,,,,M,playwrights
James Schevill,,,,,,,,,,,,,,,,,,,,M,playwrights
Murray Joseph Schisgal,1926-11-25,"Brooklyn, New York, U.S.",2020-10-01,"Port Chester, New York, U.S.",,,,,,,,,,,,,,,,M,playwrights
Paul Schmidt ,,,,,,,,,,,,,,,,,,,,M,playwrights
Frederick Franklin Schrader,,,,,,,,,,,,,,,,,,,,M,playwrights
Bernard Schubert,1895-01-01,"Brooklyn, New York, United States",1988-08-04,"Los Angeles, California, United States",,,,,,,,,,,,,,,,M,playwrights
Arnold Schulman,1925-08-11,"Philadelphia, Pennsylvania, U.S.",2023-02-04,"Santa Monica, California, U.S.",,,,,,,,,,,,,,,,M,playwrights
Henry Schvey,,"New York City, U.S.",,,,,,,,,,,,,,,,,,M,playwrights
George Brackett Seitz,1888-01-03,"Boston, Massachusetts, U.S.",1944-07-08,"Hollywood, California, U.S.",,,,,,,,,,,,,,,,M,playwrights
Victor Séjour,,,,,,,,,,,,,,,,,,,,M,playwrights
John Laurence Seymour,1893-01-18,"Los Angeles, California",1986-02-01,,,,,,,,,,,,,,,,,M,playwrights
Whitney North Seymour Jr.,,,,,,,,,,,,,,,,,,,,M,playwrights
John Patrick Shanley,,,,,,,,,,,,,,,,,,,,M,playwrights
Sharr White,,"Frederick, Maryland, U.S.",,,,,,,,,,,,,,,,,,M,playwrights
Irwin Shaw,,,,,,,,,,,,,,,,,,,,M,playwrights
Samuel Shem,,,,,,,,,,,,,,,,,,,,M,playwrights
Samuel Shepard Rogers III,1943-11-05,"Fort Sheridan, Illinois, U.S.",2017-07-27,"Midway, Kentucky, U.S.",O-Lan Jones​ ​,1969-01-01,1984-01-01,1.0,1.0,3,0.0,1950-05-23,"Los Angeles, California, US",,,2.0,1.0,1,Sam Shepard​ ​,M,playwrights
Jack Sher,,,,,,,,,,,,,,,,,,,,M,playwrights
Martin Sherman,,,,,,,,,,,,,,,,,,,,M,playwrights
Robert Bernard Sherman,1925-12-19,"New York City, U.S.",2012-03-06,"London, England",Joyce Ruth Sasner​ ​,1953-01-01,,1.0,0.0,"4, including Robert",1.0,,,,,,,,,M,playwrights
Robert J. Sherman,,,,,,,,,,,,,,,,,,,,M,playwrights
Burt Shevelove,1915-09-19,"Newark, New Jersey, U.S.",1982-04-08,"London, England, UK",,,,,,,,,,,,,,,,M,playwrights
Christopher Shinn,,,,,,,,,,,,,,,,,,,,M,playwrights
Samuel Shipman,,,,,,,,,,,,,,,,,,,,M,playwrights
Del Shores,,,,,,,,,,,,,,,,,,,,M,playwrights
Max Shulman,,,,,,,,,,,,,,,,,,,,M,playwrights
Larry Siegel,,,,,,,,,,,,,,,,,,,,M,playwrights
Nicky Silver,,,,,,,,,,,,,,,,,,,,M,playwrights
Mayo Simon,,United States,,,,,,,,"4, including Francesca and Anne",,,,,,,,,,M,playwrights
Neil Simon,,,,,,,,,,,,,,,,,,,,M,playwrights
Isaac Bashevis Singer,,,,,,,,,,,,,,,,,,,,M,playwrights
Tom Sleigh,,,,,,,,,,,,,,,,,,,,M,playwrights
Michael Sloane,1959-01-29,"Los Angeles, California",,,,,,,,,,,,,,,,,,M,playwrights
Elihu Hubbard Smith,,,,,,,,,,,,,,,,,,,,M,playwrights
Harry James Smith,,,,,,,,,,,,,,,,,,,,M,playwrights
Mark Haskell Smith,,,,,,,,,,,,,,,,,,,,M,playwrights
Robert Paul Smith,,,,,,,,,,,,,,,,,,,,M,playwrights
Roger Guenveur Smith,1955-07-27,"Berkeley, California, U.S.",,,Carolina Smith,,,1.0,,4,,,,,,,,,,M,playwrights
William Snyder ,,,,,,,,,,,,,,,,,,,,M,playwrights
Aaron Sorkin,,,,,,,,,,,,,,,,,,,,M,playwrights
Jeremy Sosenko,,,,,,,,,,,,,,,,,,,,M,playwrights
Leonard Spigelgass,,,,,,,,,,,,,,,,,,,,M,playwrights
Marc Spitz,,,,,,,,,,,,,,,,,,,,M,playwrights
Ron Sproat,,,,,,,,,,,,,,,,,,,,M,playwrights
Aurin Squire,,,,,,,,,,,,,,,,,,,,M,playwrights
Laurence Stallings,,,,,,,,,,,,,,,,,,,,M,playwrights
Hugh Stanislaus Stange,1894-06-28,"New York City, New York, United States",1966-01-01,"Miami, Florida, United States",,,,,,,,,,,,,,,,M,playwrights
Edwin Stanley,1880-11-22,"Chicago, Illinois, U.S.",1944-12-25,"Hollywood, California, U.S.",Maude Muller,,,1.0,,,,,,,,,,,,M,playwrights
Benjamin Starr,1921-10-18,"Manhattan, New York, United States",2014-01-19,"Los Angeles, California, United States",Gloria Kaplan,,,1.0,,3,,,,,,,,,,M,playwrights
Wilbur Daniel Steele,,,,,,,,,,,,,,,,,,,,M,playwrights
Willis Steell,,,,,,,,,,,,,,,,,,,,M,playwrights
Mark Stein ,,,,,,,,,,,,,,,,,,,,M,playwrights
George Sterling,,,,,,,,,,,,,,,,,,,,M,playwrights
Jerry Sterner,,,,,,,,,,,,,,,,,,,,M,playwrights
Jeff Stetson,,,,,,,,,,,,,,,,,,,,M,playwrights
Henry Bailey Stevens,1891-07-13,"Hooksett, New Hampshire",1976-01-01,,,,,,,,,,,,,,,,,M,playwrights
Donald Ogden Stewart,1894-11-30,"Columbus, Ohio",1980-08-02,"London, England",Beatrice Ames,,,1.0,,,,,,,,,,,,M,playwrights
Michael Stewart ,,,,,,,,,,,,,,,,,,,,M,playwrights
James Still ,,,,,,,,,,,,,,,,,,,,M,playwrights
Don Stitt,,,,,,,,,,,,,,,,,,,,M,playwrights
Milan Stitt,1941-02-09,"Detroit, Michigan, U.S.",2009-03-12,"New York City, New York, U.S.",,,,,,,,,,,,,,,,M,playwrights
Richard Stockton ,,,,,,,,,,,,,,,,,,,,M,playwrights
Chuck Strand,,,,,,,,,,,,,,,,,,,,M,playwrights
Lloyd Suh,,,,,,,,,,,,,,,,,,,,M,playwrights
Arnold Sundgaard,1909-10-31,"Saint Paul, Minnesota, U.S.",2006-10-22,"Dallas, Texas, U.S.",,,,,,,,,,,,,,,,M,playwrights
Gary Sunshine,,,,,,,,,,,,,,,,,,,,M,playwrights
John Susman,,,,,,,,,,,,,,,,,,,,M,playwrights
Van Tassel Sutphen,1861-05-11,Philadelphia,1945-01-01,,,,,,,,,,,,,,,,,M,playwrights
Jon Christopher Swan,1929-06-10,"Sioux City, Iowa, U.S.",2022-09-28,"Yarmouth, Maine, U.S.",Marianne Swan,,,1.0,,,,,,,,,,,,M,playwrights
Francis Swann,,,,,,,,,,,,,,,,,,,,M,playwrights
Jeffrey Sweet,,,,,,,,,,,,,,,,,,,,M,playwrights
Jo Swerling,,,,,,,,,,,,,,,,,,,,M,playwrights
Lance Tait,,,,,,,,,,,,,,,,,,,,M,playwrights
David E. Talbert,1966-02-10,United States,,,,,,,,,,,,,,,,,,M,playwrights
Charles M. Tanner,,,,,,,,,,,,,,,,,,,,M,playwrights
Justin Tanner,,,,,,,,,,,,,,,,,,,,M,playwrights
Booth Tarkington,,,,,,,,,,,,,,,,,,,,M,playwrights
Ronald Tavel,1936-05-17,"Brooklyn, New York, U.S.",2009-03-23,"Aboard a flight from Berlin, Germany to Bangkok, Thailand",,,,,,,,,,,,,,,,M,playwrights
Dwight Oliver Taylor,1903-01-01,"New York City, U.S.",1986-12-31,"Woodland Hills, California, U.S.",Marigold Lockhart Langworthy,1946-01-01,,1.0,0.0,4,1.0,,,,,,,,,M,playwrights
Peter Taylor ,,,,,,,,,,,,,,,,,,,,M,playwrights
Samuel Albert Tanenbaum,1912-06-13,"Chicago, Illinois, United States",2000-05-26,"Blue Hill, Maine, United States",Suzanne Combes Taylor,,,1.0,,,,,,,,,,,,M,playwrights
Terry Teachout,,,,,,,,,,,,,,,,,,,,M,playwrights
Steve Tesich,,,,,,,,,,,,,,,,,,,,M,playwrights
Daniel Therriault,,,,,,,,,,,,,,,,,,,,M,playwrights
Augustus Thomas,1857-01-08,"St. Louis, Missouri, US",1934-08-12,"Nyack, New York, US",,,,,,,,,,,,,,,,M,playwrights
Gerald Thomas Sievers,1954-07-01,"Rio de Janeiro, Rio de Janeiro, Brazil",,,,,,,,,,,,,,,,,,M,playwrights
Thom Thomas,1935-08-31,,2015-12-02,,,,,,,,,,,,,,,,,M,playwrights
Denman Thompson,1833-10-15,"Girard, Pennsylvania, US",1911-04-14,"West Swanzey, New Hampshire, US",Maria Bolton,,,1.0,,,,,,,,,,,,M,playwrights
Ernest Thompson,1949-11-06,"Bellows Falls, Vermont",,,,,,,,,,,,,,,,,,M,playwrights
Tazewell Thompson,,,,,,,,,,,,,,,,,,,,M,playwrights
James Thurber,,,,,,,,,,,,,,,,,,,,M,playwrights
J. K. Tillotson,,,,,,,,,,,,,,,,,,,,M,playwrights
Jinx Titanic,,,,,,,,,,,,,,,,,,,,M,playwrights
Tom Topor,,,,,,,,,,,,,,,,,,,,M,playwrights
Ridgely Torrence,,,,,,,,,,,,,,,,,,,,M,playwrights
Peterson Toscano,,,,,,,,,,,,,,,,,,,,M,playwrights
Tim Toyama,,,,,,,,,,,,,,,,,,,,M,playwrights
William A. Tremayne,,"Portland, Maine, U.S.",1939-12-03,"Montreal, Canada",,,,,,,,,,,,,,,,M,playwrights
George W. S. Trow,,,,,,,,,,,,,,,,,,,,M,playwrights
Christopher Trumbo,,,,,,,,,,,,,,,,,,,,M,playwrights
Richard Walton Tully,1877-05-07,"Nevada City, California",1945-02-01,New York City,Eleanor Gates[1],,,1.0,,,,,,,,,,,,M,playwrights
E. Donald Two-Rivers,,,,,,,,,,,,,,,,,,,,M,playwrights
Royall Tyler,1757-06-18,"Boston, Province of Massachusetts Bay, British America",1826-08-26,"Brattleboro, Vermont, United States",Mary Palmer,,,1.0,,11,,,,,,,,,,M,playwrights
Yale Udoff,1935-03-29,"Brooklyn, New York City, U.S.",2018-07-19,"Burbank, California, U.S.",Sally Shulamit,,,1.0,,,,,,,,,,,,M,playwrights
Alfred Uhry,,,,,,,,,,,,,,,,,,,,M,playwrights
Rob Urbinati,1952-08-12,"Framingham, Massachusetts",,,,,,,,,,,,,,,,,,M,playwrights
Arnaud d'Usseau,,,,,,,,,,,,,,,,,,,,M,playwrights
Eugene Vale,,,,,,,,,,,,,,,,,,,,M,playwrights
Maurice Valency,,,,,,,,,,,,,,,,,,,,M,playwrights
Melvin Peebles,1932-08-21,"Chicago, Illinois, U.S.",2021-09-21,"New York City, New York, U.S.",Maria Marx,,,1.0,,"4, including Mario Van Peebles",,,,,,,,,,M,playwrights
Stephen Varble,,,,,,,,,,,,,,,,,,,,M,playwrights
Richard Vetere,1952-01-23,"New York City, U.S.",,,,,,,,,,,,,,,,,,M,playwrights
Eugene Louis Vidal,1925-10-03,"West Point, New York, U.S.",2012-07-31,"Los Angeles, California, U.S.",,,,,,,,,,,,,,,,M,playwrights
Peter Viertel,1920-11-16,"Dresden, Germany",2007-11-04,"Marbella, Spain",Virginia Lee Ray ​ ​,1943-01-01,1958-01-01,2.0,1.0,,1.0,,,,,,,,,M,playwrights
Andre Vltchek,1963-12-29,"Leningrad, Soviet Union",2020-09-22,"Istanbul, Turkey",,,,,,,,,,,,,,,,M,playwrights
Kurt Vonnegut,,,,,,,,,,,,,,,,,,,,M,playwrights
Ian Walker ,,,,,,,,,,,,,,,,,,,,M,playwrights
Joseph A. Walker ,,,,,,,,,,,,,,,,,,,,M,playwrights
Douglass Wallop,,,,,,,,,,,,,,,,,,,,M,playwrights
Dale Wasserman,1914-11-02,"Rhinelander, Wisconsin, United States",2008-12-21,"Paradise Valley, Arizona, United States",,,,,,,,,,,,,,,,M,playwrights
John Van Alstyne Weaver,1893-07-17,"Charlotte, North Carolina, US",1938-06-14,"Colorado Springs, Colorado, US",Peggy Wood,,,1.0,,,,,,,,,,,,M,playwrights
Jerome Weidman,,,,,,,,,,,,,,,,,,,,M,playwrights
Bernard Weinraub,1937-12-19,"New York City, New York",,,Judith Weinraub,1997-01-01,,1.0,0.0,3,0.0,,,,,,,,,M,playwrights
Jack Weinstock,,,1969-05-23,"New York City, New York, USA",,,,,,,,,,,,,,,,M,playwrights
Jeffrey Weiss,1940-04-30,"Allentown, Pennsylvania, U.S.",2022-09-18,"Macungie, Pennsylvania, U.S.",,,,,,,,,,,,,,,,M,playwrights
Paul John Weitz,1965-11-19,"New York City, U.S.",,,Patricia Brown ​,2001-01-01,,1.0,0.0,3,0.0,,,,,,,,,M,playwrights
George Weller,,,,,,,,,,,,,,,,,,,,M,playwrights
Michael Weller,1942-09-26,"New York City, New York, U.S.",,,,,,,,,,,,,,,,,,M,playwrights
Richard Wesley,1945-07-11,"Newark, New Jersey, U.S.",,,,,,,,,,,,,,,,,,M,playwrights
Paul West ,,,,,,,,,,,,,,,,,,,,M,playwrights
Robert Westfield,,,,,,,,,,,,,,,,,,,,M,playwrights
Brenton Weyi,,,,,,,,,,,,,,,,,,,,M,playwrights
John Wheatcroft,,,,,,,,,,,,,,,,,,,,M,playwrights
Billy Edd Wheeler,,,,,,,,,,,,,,,,,,,,M,playwrights
Aaron White,,,,,,,,,,,,,,,,,,,,M,playwrights
Edmund White,,,,,,,,,,,,,,,,,,,,M,playwrights
Jason Christophe White,,,,,,,,,,,,,,,,,,,,M,playwrights
Michael K. White,,,,,,,,,,,,,,,,,,,,M,playwrights
Jeff Whitty,,,,,,,,,,,,,,,,,,,,M,playwrights
Irwin Crane Wilbur,1886-11-17,"Athens, New York, U.S.",1973-10-18,"Toluca Lake, California, U.S.",Edna Hermance,,,1.0,,,,,,,,,,,,M,playwrights
Percival Wilde,,,,,,,,,,,,,,,,,,,,M,playwrights
Josh Wilder,1990-01-01,"Philadelphia, Pennsylvania, U.S.A.",,,,,,,,,,,,,,,,,,M,playwrights
Robert Wilder ,,,,,,,,,,,,,,,,,,,,M,playwrights
Thornton Wilder,,,,,,,,,,,,,,,,,,,,M,playwrights
Frank B. Wilderson III,,,,,,,,,,,,,,,,,,,,M,playwrights
Emilio Williams,,,,,,,,,,,,,,,,,,,,M,playwrights
H. Sharif Williams,,,,,,,,,,,,,,,,,,,,M,playwrights
Mark London Williams,,,,,,,,,,,,,,,,,,,,M,playwrights
Mark Williams,1951-04-18,"Evansville, Indiana, U.S.",,,,,,,,,,,,,,,,,,M,playwrights
Samm-Art Williams,,,,,,,,,,,,,,,,,,,,M,playwrights
Thomas Lanier Williams III,1911-03-26,"Columbus, Mississippi, U.S.",1983-02-25,"New York City, U.S.",,,,,,,,,,,,,,,,M,playwrights
Pack Beauregard Willimon,1977-10-26,"Alexandria, Virginia, U.S.",,,,,,,,,,,,,,,,,,M,playwrights
Nathaniel Parker Willis,,,,,,,,,,,,,,,,,,,,M,playwrights
D. Harlan Wilson,,,,,,,,,,,,,,,,,,,,M,playwrights
Forrest Wilson,1883-01-20,"Warren, Ohio, U.S.",1942-05-09,"Weston, Connecticut, U.S.",,,,,,,,,,,,,,,,M,playwrights
Harry Leon Wilson,1867-05-01,"Oregon, Illinois, U.S.",1939-06-28,"Carmel, California, U.S.",Wilbertine Nesselrode Teters,,,1.0,,,,,,,,,,,,M,playwrights
Lanford Wilson,,,,,,,,,,,,,,,,,,,,M,playwrights
Robert Edward Wilson,1932-01-18,"Brooklyn, New York, US",2007-01-11,"Capitola, California, US",Arlen Riley Wilson​ ​,1958-01-01,,1.0,0.0,,1.0,,,,,,,,,M,playwrights
David Wiltse,,,,,,,,,,,,,,,,,,,,M,playwrights
Ben H. Winters,,,,,,,,,,,,,,,,,,,,M,playwrights
George Costello Wolfe,1954-09-23,"Frankfort, Kentucky, U.S.",,,,,,,,,,,,,,,,,,M,playwrights
Victor Wolfson,,,,,,,,,,,,,,,,,,,,M,playwrights
Edward Davis Wood Jr.,1924-10-10,"Poughkeepsie, New York, U.S.",1978-12-10,"Los Angeles, California, U.S.",Norma McCarty​ ​,1956-01-01,1956-01-01,2.0,2.0,1 daughter,0.0,,,,,,,,,M,playwrights
Edgar Allan Woolf,1881-04-25,"New York City, U.S.",1943-12-09,"Santa Monica, California, U.S.",,,,,,,,,,,,,,,,M,playwrights
Craig Wright ,1965-04-25,"San Juan, Puerto Rico",,,,,,,,,,,,,,,,,,M,playwrights
Doug Wright,,,,,,,,,,,,,,,,,,,,M,playwrights
Harold Bell Wright,1872-05-04,"Rome, New York, US",1944-05-24,"La Jolla, California, US",Frances Long-Wright​ ​,1899-01-01,1920-01-01,1.0,1.0,3,0.0,,,,,,,,,M,playwrights
Lawrence Wright,,,,,,,,,,,,,,,,,,,,M,playwrights
Philip Wylie,,,,,,,,,,,,,,,,,,,,M,playwrights
Kit Yan,,,,,,,,,,,,,,,,,,,,M,playwrights
William S. Yellow Robe Jr.,,,,,,,,,,,,,,,,,,,,M,playwrights
Laurence Yep,,,,,,,,,,,,,,,,,,,,M,playwrights
Chay Yew,,Singapore,,,,,,,,,,,,,,,,,,M,playwrights
Brian Yorkey,,"Omaha, Nebraska",,,,,,,,,,,,,,,,,,M,playwrights
James Yoshimura,,,,,,,,,,,,,,,,,,,,M,playwrights
Stark Young,1881-10-11,"Como, Mississippi, United States",1963-01-06,"Austin, Texas, US",,,,,,,,,,,,,,,,M,playwrights
Trent Zelazny,,,,,,,,,,,,,,,,,,,,M,playwrights
Paul Zindel,,,,,,,,,,,,,,,,,,,,M,playwrights
Howard Zinn,1922-08-24,"New York City, New York, U.S.",2010-01-27,"Santa Monica, California, U.S.",Roslyn Shechter​ ​,1944-01-01,,1.0,0.0,"2, including Jeff",1.0,,,,,,,,,M,playwrights
Alan Zweibel,,,,,,,,,,,,,,,,,,,,M,playwrights
Malcolm R. Afford,1906-04-08,"Adelaide, South Australia",1954-11-02,"Sydney, New South Wales, Australia",Thelma May Thomas,,,1.0,,,,1907-12-01,"Broken Hill, New South Wales, Australia",1996-08-21,"Sydney, Australia",1.0,,,Max Afford,M,playwrights
William Akhurst,,,,,,,,,,,,,,,,,,,,M,playwrights
Oscar Asche,,,,,,,,,,,,,,,,,,,,M,playwrights
David Astle,1961-11-09,"Sydney, Australia",,,,,,,,,,,,,,,,,,M,playwrights
Manuel Steven Aston,1961-03-22,Hamburg,,,,,,,,,,,,,,,,,,M,playwrights
Ken Attiwill,,,,,,,,,,,,,,,,,,,,M,playwrights
Albert Edward Bailey,1868-06-11,"Auckland, New Zealand",1953-03-30,,Ivy Gorrick,,,1.0,,,,,,,,,,,,M,playwrights
George Beeby,,,,,,,,,,,,,,,,,,,,M,playwrights
Roger Bennett ,,,,,,,,,,,,,,,,,,,,M,playwrights
Gabriel Bergmoser,1991-01-01,New Zealand,,,,,,,,,,,,,,,,,,M,playwrights
Kester Berwick,,,,,,,,,,,,,,,,,,,,M,playwrights
Ron Blair ,1942-01-01,"Sydney, New South Wales, Australia",,,,,,,,,,,,,,,,,,M,playwrights
Michael Boddy,1934-03-08,"Baldersby, North Yorkshire England, United Kingdom",2014-04-13,,"Margaret Scott, Janet Dawson",,,1.0,,,,,,,,,,,,M,playwrights
Andrew Bovell,1962-11-23,"Kalgoorlie, Western Australia",,,,,,,,,,,,,,,,,,M,playwrights
Frank Bren,1943-09-07,,2018-04-14,,,,,,,,,,,,,,,,,M,playwrights
Alexander Alan Hercules Broun,1965-03-16,"Sydney, Australia",,,,,,,,,,,,,,,,,,M,playwrights
William Gerard Brown,1952-01-11,"Biloela, Queensland, Australia",2013-01-13,"Brisbane, Queensland, Australia",,,,,,,,,,,,,,,,M,playwrights
David Burn,,,,,,,,,,,,,,,,,,,,M,playwrights
William Aubrey Burnage,,,,,,,,,,,,,,,,,,,,M,playwrights
Mitchell Patrick Butel,1970-02-10,,,,,,,,,,,,,,,,,,,M,playwrights
Alex Buzo,,,,,,,,,,,,,,,,,,,,M,playwrights
Hugo Chiarella,,,,,,,,,,,,,,,,,,,,M,playwrights
Marcus Andrew Hislop Clarke,1846-04-24,"Kensington, London, England",1881-08-02,"Melbourne, Victoria, Australia",,,,,,,,,,,,,,,,M,playwrights
Alan Collins ,,,,,,,,,,,,,,,,,,,,M,playwrights
Timothy Fairfax Conigrave,1959-11-19,"Melbourne, Victoria, Australia",1994-10-18,"Sydney, New South Wales, Australia",,,,,,,,,,,,,,,,M,playwrights
Alec Coppel,,,,,,,,,,,,,,,,,,,,M,playwrights
Roger Covell,,,,,,,,,,,,,,,,,,,,M,playwrights
Brendan Cowell,,"Sydney, Australia",,,,,,,,,,,,,,,,,,M,playwrights
Jim Crawford ,,,,,,,,,,,,,,,,,,,,M,playwrights
Reg Cribb,,,,,,,,,,,,,,,,,,,,M,playwrights
George Darrell,,,,,,,,,,,,,,,,,,,,M,playwrights
Richard Innes Davey,1938-11-04,,2013-03-13,,,,,,,,,,,,,,,,,M,playwrights
Jack Davis ,1917-03-11,"Perth, Western Australia, Australia",2000-03-17,"Perth, Western Australia, Australia",,,,,,,,,,,,,,,,M,playwrights
Carlton Dawe,,,,,,,,,,,,,,,,,,,,M,playwrights
Alfred Deakin,,,,,,,,,,,,,,,,,,,,M,playwrights
Barry Dickins,,,,,,,,,,,,,,,,,,,,M,playwrights
Edmund Duggan ,1862-01-01,"Lismore, County Waterford, Ireland",1938-08-12,"Melbourne, Victoria, Australia",Beatrice Ann Hamea ​,1899-01-01,,1.0,0.0,Rosalind DugganEugenie Duggan,0.0,,,,,,,,,M,playwrights
Ben Ellis ,,,,,,,,,,,,,,,,,,,,M,playwrights
Ben Eltham,,,,,,,,,,,,,,,,,,,,M,playwrights
Wesley James Enoch,1969-01-01,"North Stradbroke Island, Queensland, Australia",,,,,,,,,,,,,,,,,,M,playwrights
Nicholas Paul Enright,1950-12-22,"Maitland, Australia",2003-03-30,"Sydney, Australia",,,,,,,,,,,,,,,,M,playwrights
Louis Esson,,,,,,,,,,,,,,,,,,,,M,playwrights
Warwick Oswald Fairfax,1901-12-19,"Double Bay, New South Wales",1987-01-14,"Double Bay, New South Wales",Betty Wilson,,,1.0,,"James Fairfax; Caroline Fairfax;Annalise Fairfax;Warwick Fairfax, Anna Cleary and Charles Fairfax",,,,,,,,,,M,playwrights
Aidan Fennessy,,,,,,,,,,,,,,,,,,,,M,playwrights
Future D. Fidel,,,,,,,,,,,,,,,,,,,,M,playwrights
