Name,Date_of_Birth,Place_of_Birth,Date_of_Death,Place_of_Death,Name_of_Spouse,Date_of_Marriage,Date_of_Divorce,Number_of_Marriage,Number_of_Divorce,Number_of_Children,Marriages_End_in_Death,Date_of_Birth_Spouse,Place_of_Birth_Spouse,Date_of_Death_Spouse,Place_of_Death_Spouse,Number_of_Marriage_Spouse,Number_of_Divorce_Spouse,Number_of_Children_Spouse,Name_of_Spouse_Spouse,Sex,Profession
Geoff Palmer ,,,,,,,,,,,,,,,,,,,,M,singer
Daryl Palumbo,,,,,,,,,,,,,,,,,,,,M,singer
Sean Panikkar,,,,,,,,,,,,,,,,,,,,M,singer
Peter Parcek,,,,,,,,,,,,,,,,,,,,M,singer
Jon Pardi,,,,,,,,,,,,,,,,,,,,M,singer
Bernard Park,,,,,,,,,,,,,,,,,,,,M,singer
John Andrew Park,1988-09-13,"Chicago, United States",,,Unknown ​,2022-01-01,,1.0,0.0,,0.0,,,,,,,,,M,singer
Kyle Park,,,,,,,,,,,,,,,,,,,,M,singer
Patrick Park,,,,,,,,,,,,,,,,,,,,M,singer
Ashley Ward Parker,,,,,,,,,,,,,,,,,,,,M,singer
Anthony Parker ,1980-01-01,Germany,,,,,,,,,,,,,,,,,,M,singer
Hunter Parrish Tharp,1987-05-13,"Richmond, Virginia, U.S.",,,Kathryn Wahl ​,2015-01-01,,1.0,0.0,1,0.0,,,,,,,,,M,singer
Randy Parton,,,,,,,,,,,,,,,,,,,,M,singer
Eric Paslay,,,,,,,,,,,,,,,,,,,,M,singer
Steven Pasquale,1976-11-18,"Hershey, Pennsylvania, U.S.",,,Laura Ilene Vidnovic,2007-01-01,2013-01-01,2.0,1.0,1,0.0,1979-07-13,"New York City, U.S.",,,3.0,2.0,2,Chris Barron​ ​,M,singer
Pat the Bunny ,,,,,,,,,,,,,,,,,,,,M,singer
Kyle Patrick Dickherber,1986-05-20,"St. Charles, Missouri, U.S.",,,,,,,,,,,,,,,,,,M,singer
Tanner Patrick,,,,,,,,,,,,,,,,,,,,M,singer
Donovan Patton,1978-03-01,"Naval Air Station Agana, Guam, U.S.",,,Jackie Patton,,,1.0,,2,,,,,,,,,,M,singer
Jermaine Paul,,,,,,,,,,,,,,,,,,,,M,singer
Aaron Pauley,,,,,,,,,,,,,,,,,,,,M,singer
Waylon Payne,,,,,,,,,,,,,,,,,,,,M,singer
Charlie Peacock,,,,,,,,,,,,,,,,,,,,M,singer
Carlton D'metrius Pearson,1953-03-19,"San Diego, California, US",,,Gina Marie Gauthier​ ​,1993-01-01,2019-01-01,1.0,1.0,,0.0,,,,,,,,,M,singer
Joey Pearson,,,,,,,,,,,,,,,,,,,,M,singer
Robin Pecknold,,,,,,,,,,,,,,,,,,,,M,singer
Hunter Reese Peña,,,,,,,,,,,,,,,,,,,,M,singer
Guy Penrod,,,,,,,,,,,,,,,,,,,,M,singer
Fernando Perdomo,,,,,,,,,,,,,,,,,,,,M,singer
Jacob Perez,1996-04-21,"Downey, California, US",,,,,,,,,,,,,,,,,,M,singer
Perfume Genius,,,,,,,,,,,,,,,,,,,,M,singer
Clay Perry ,,,,,,,,,,,,,,,,,,,,M,singer
Gregori Chad Petree,,,,,,,,,,,,,,,,,,,,M,singer
Josh Pfeiffer,,,,,,,,,,,,,,,,,,,,M,singer
Glen Phillips ,,,,,,,,,,,,,,,,,,,,M,singer
Henry Phillips ,,,,,,,,,,,,,,,,,,,,M,singer
Phillip Phillips,,,,,,,,,,,,,,,,,,,,M,singer
Phonte,,,,,,,,,,,,,,,,,,,,M,singer
Jonathan Pierce,,,,,,,,,,,,,,,,,,,,M,singer
Justin Pierre,,,,,,,,,,,,,,,,,,,,M,singer
Robert Pierre ,,,,,,,,,,,,,,,,,,,,M,singer
Landon Pigg,,,,,,,,,,,,,,,,,,,,M,singer
Pip ,,,,,,,,,,,,,,,,,,,,M,singer
Armando Christian Pérez,1981-01-15,"Miami, Florida, U.S.",,,,,,,,,,,,,,,,,,M,singer
Gene Pitney,,,,,,,,,,,,,,,,,,,,M,singer
Mo Pitney,,,,,,,,,,,,,,,,,,,,M,singer
"Gene ""Birdlegg"" Pittman",,,,,,,,,,,,,,,,,,,,M,singer
Shawn Pittman ,,,,,,,,,,,,,,,,,,,,M,singer
Benjamin Schiff Platt,1993-09-24,"Los Angeles, California, U.S.",,,,,,,,,,,,,,,,,,M,singer
Steve Poltz,,,,,,,,,,,,,,,,,,,,M,singer
David Pomeranz,,,,,,,,,,,,,,,,,,,,M,singer
Poorstacy,,,,,,,,,,,,,,,,,,,,M,singer
Iggy Pop,,,,,,,,,,,,,,,,,,,,M,singer
Andrew Pope ,,,,,,,,,,,,,,,,,,,,M,singer
Ron Pope,,,,,,,,,,,,,,,,,,,,M,singer
John Popper,,,,,,,,,,,,,,,,,,,,M,singer
Prince Poppycock,,,,,,,,,,,,,,,,,,,,M,singer
Jason Popson,,,,,,,,,,,,,,,,,,,,M,singer
William Ellis Porter II[1],1969-09-21,"Pittsburgh, Pennsylvania, U.S.",,,Adam Smith​ ​,2017-01-01,2023-01-01,1.0,1.0,,0.0,,,,,,,,,M,singer
Gregory Porter,,,,,,,,,,,,,,,,,,,,M,singer
Mike Posner,,,,,,,,,,,,,,,,,,,,M,singer
Peter Pou,,,,,,,,,,,,,,,,,,,,M,singer
Mac Powell,,,,,,,,,,,,,,,,,,,,M,singer
Praiz',,,,,,,,,,,,,,,,,,,,M,singer
Colt Prather,,,,,,,,,,,,,,,,,,,,M,singer
Jett Prescott,,,,,,,,,,,,,,,,,,,,M,singer
Alex Preston ,,,,,,,,,,,,,,,,,,,,M,singer
Keli Price,,,,,,,,,,,,,,,,,,,,M,singer
Dijon Prioleau,,,,,,,,,,,,,,,,,,,,M,singer
Phil Pritchett,,,,,,,,,,,,,,,,,,,,M,singer
Dennis Provisor,,,,,,,,,,,,,,,,,,,,M,singer
Robt Ptak,,,,,,,,,,,,,,,,,,,,M,singer
Greg Puciato,,,,,,,,,,,,,,,,,,,,M,singer
Gary Puckett,,,,,,,,,,,,,,,,,,,,M,singer
Ralph Thomas Puett III,1971-01-12,"Gary, Indiana",,,,,,,,,,,,,,,,,,M,singer
Jordan Pundik,,,,,,,,,,,,,,,,,,,,M,singer
Charlie Puth,,,,,,,,,,,,,,,,,,,,M,singer
Stephen Puth,,,,,,,,,,,,,,,,,,,,M,singer
Seth Putnam,,,,,,,,,,,,,,,,,,,,M,singer
Quadeca,,,,,,,,,,,,,,,,,,,,M,singer
Michael Quercio,,,,,,,,,,,,,,,,,,,,M,singer
Kid Quill,,,,,,,,,,,,,,,,,,,,M,singer
Quincy Taylor Brown,1991-06-04,"New York City, U.S.",,,,,,,,,,,,,,,,,,M,singer
Quinn XCII,,,,,,,,,,,,,,,,,,,,M,singer
Robert Ernest Quist,1948-01-05,"Cut Bank, Montana, U.S.",,,Bonni Willows ​,1979-01-01,,1.0,0.0,2,0.0,,,,,,,,,M,singer
Qwote,,,,,,,,,,,,,,,,,,,,M,singer
R.LUM.R,,,,,,,,,,,,,,,,,,,,M,singer
Joshua Radin,,,,,,,,,,,,,,,,,,,,M,singer
Raef ,,,,,,,,,,,,,,,,,,,,M,singer
Chuck Ragan,,,,,,,,,,,,,,,,,,,,M,singer
Jordan Rager,,,,,,,,,,,,,,,,,,,,M,singer
Randy Rainbow,1981-07-06,"Huntington, New York, U.S.",,,,,,,,,,,,,,,,,,M,singer
Roman Rene Ramirez,1988-06-11,"Fremont, California, United States",,,Taylor Faye RamirezMusical career,,,1.0,,,,,,,,,,,,M,singer
Will Ramos,,,,,,,,,,,,,,,,,,,,M,singer
Mason Ramsey,,,,,,,,,,,,,,,,,,,,M,singer
J Rand,,,,,,,,,,,,,,,,,,,,M,singer
Franklin Joseph Lisbona,1938-01-11,"Passaic, New Jersey, U.S.",2014-12-28,"Indio, California, U.S.",,,,,,5,,,,,,,,,,M,singer
Anthony Raneri,,,,,,,,,,,,,,,,,,,,M,singer
Dalton Rapattoni,,,,,,,,,,,,,,,,,,,,M,singer
Greg Raposo,,,,,,,,,,,,,,,,,,,,M,singer
Anthony Deane Rapp,1971-10-26,"Chicago, Illinois, U.S.",,,,,,,,1,,,,,,,,,,M,singer
Bobby Raps,,,,,,,,,,,,,,,,,,,,M,singer
Nathaniel Rateliff,,,,,,,,,,,,,,,,,,,,M,singer
Michael Ray ,,,,,,,,,,,,,,,,,,,,M,singer
Jay Reatard,,,,,,,,,,,,,,,,,,,,M,singer
Waylon Reavis,,,,,,,,,,,,,,,,,,,,M,singer
Cove Reber,,,,,,,,,,,,,,,,,,,,M,singer
Jeff Redd,,,,,,,,,,,,,,,,,,,,M,singer
Jaret Reddick,,,,,,,,,,,,,,,,,,,,M,singer
Jason Reece,,,,,,,,,,,,,,,,,,,,M,singer
"Eli ""Paperboy"" Reed",,,,,,,,,,,,,,,,,,,,M,singer
Lou Reed,,,,,,,,,,,,,,,,,,,,M,singer
Dave Reffett,,,,,,,,,,,,,,,,,,,,M,singer
Lou Reid,,,,,,,,,,,,,,,,,,,,M,singer
Morgan Taylor Reid,,,,,,,,,,,,,,,,,,,,M,singer
Brandon Reilly ,,,,,,,,,,,,,,,,,,,,M,singer
Jay Reincke,,,,,,,,,,,,,,,,,,,,M,singer
Rell ,,,,,,,,,,,,,,,,,,,,M,singer
Rafael Reyes ,1975-08-02,"Cotija de la Paz,[1][2] Michoacán, Mexico",,,Katherine von Drachenberg,2018-01-01,,1.0,0.0,,0.0,1982-03-08,"Montemorelos, Mexico[1]",,,2.0,1.0,1,Oliver Peck​ ​,M,singer
Slater David Rhea,1987-01-01,"Alexandria, Louisiana, U.S.",,,,,,,,,,,,,,,,,,M,singer
Thomas Rhett,,,,,,,,,,,,,,,,,,,,M,singer
K.S. Rhoads,,,,,,,,,,,,,,,,,,,,M,singer
Chase Rice,,,,,,,,,,,,,,,,,,,,M,singer
Dylan Rice,,,,,,,,,,,,,,,,,,,,M,singer
J Rice,,,,,,,,,,,,,,,,,,,,M,singer
Johnathan Rice,,,,,,,,,,,,,,,,,,,,M,singer
John Rich,,,,,,,,,,,,,,,,,,,,M,singer
Tony Rich,,,,,,,,,,,,,,,,,,,,M,singer
Tyler Rich,,,,,,,,,,,,,,,,,,,,M,singer
Chris Richardson,,,,,,,,,,,,,,,,,,,,M,singer
Travis Richter,,,,,,,,,,,,,,,,,,,,M,singer
Geoff Rickly,,,,,,,,,,,,,,,,,,,,M,singer
Ricky C,,,,,,,,,,,,,,,,,,,,M,singer
Ricky Godinez,1980-12-02,"Upland, California, U.S.",,,,,,,,,,,,,,,,,,M,singer
Jeremy Riddle,,,,,,,,,,,,,,,,,,,,M,singer
Dax Riggs,,,,,,,,,,,,,,,,,,,,M,singer
Rilan,,,,,,,,,,,,,,,,,,,,M,singer
Kurt Riley,,,,,,,,,,,,,,,,,,,,M,singer
Ash Riser,,,,,,,,,,,,,,,,,,,,M,singer
Josh Ritter,,,,,,,,,,,,,,,,,,,,M,singer
Tyson Ritter,,,,,,,,,,,,,,,,,,,,M,singer
RL ,,,,,,,,,,,,,,,,,,,,M,singer
Rob. A!,,,,,,,,,,,,,,,,,,,,M,singer
Jimmy Robbins,,,,,,,,,,,,,,,,,,,,M,singer
Alan Robert,,,,,,,,,,,,,,,,,,,,M,singer
Austin Roberts ,,,,,,,,,,,,,,,,,,,,M,singer
Dexter Roberts,,,,,,,,,,,,,,,,,,,,M,singer
Kieran Roberts,1981-06-25,"Brooklyn, U.S.",,,To-Tam Sachika,,,1.0,,2,,,,,,,,,,M,singer
Chaz Robinson ,,,,,,,,,,,,,,,,,,,,M,singer
The Rocket Summer,,,,,,,,,,,,,,,,,,,,M,singer
Johnny Rodgers ,,,,,,,,,,,,,,,,,,,,M,singer
Breezy Rodio,,,,,,,,,,,,,,,,,,,,M,singer
Sixto Rodriguez,,,,,,,,,,,,,,,,,,,,M,singer
Jake Wesley Rogers,,,,,,,,,,,,,,,,,,,,M,singer
Joshua Rogers,,,,,,,,,,,,,,,,,,,,M,singer
Matthew Rogers,,,,,,,,,,,,,,,,,,,,M,singer
David Rolfe ,1968-11-23,"Brooklyn, New York, US",,,Tiffany Rolfe,,,1.0,,2,,,,,,,,,,M,singer
Jeremy Rosado,,,,,,,,,,,,,,,,,,,,M,singer
Axl Rose,,,,,,,,,,,,,,,,,,,,M,singer
Gerald Raymond Rosenthal,,United States,,,Megan McGrath ​,2013-01-01,,1.0,0.0,1,0.0,,,,,,,,,M,singer
Steve Ross ,,,,,,,,,,,,,,,,,,,,M,singer
David Lee Roth,,,,,,,,,,,,,,,,,,,,M,singer
Olurotimi Akinosho,1988-11-30,"Maplewood, New Jersey, U.S.",,,,,,,,2,,,,,,,,,,M,singer
Tucker Rountree,,,,,,,,,,,,,,,,,,,,M,singer
Josh Rouse,,,,,,,,,,,,,,,,,,,,M,singer
Dave Rowe ,,,,,,,,,,,,,,,,,,,,M,singer
Jamie Rowe,,,,,,,,,,,,,,,,,,,,M,singer
Sean Rowe,,,,,,,,,,,,,,,,,,,,M,singer
Billy Joe Royal,,,,,,,,,,,,,,,,,,,,M,singer
"Royce da 5'9""",,,,,,,,,,,,,,,,,,,,M,singer
Geoffrey Royce Rojas,1989-05-11,"New York City, U.S.",,,Emeraude Toubia​ ​,2018-01-01,2022-01-01,1.0,1.0,,0.0,1989-03-01,"Montreal, Quebec, Canada",,,1.0,1.0,,Prince Royce​ ​,M,singer
RRose RRome,,,,,,,,,,,,,,,,,,,,M,singer
Joe Rucker,,,,,,,,,,,,,,,,,,,,M,singer
Kevin Rudolf,,,,,,,,,,,,,,,,,,,,M,singer
Rudy Currence,,"Rock Hill, South Carolina, United States",,,,,,,,,,,,,,,,,,M,singer
Mason Ruffner,,,,,,,,,,,,,,,,,,,,M,singer
RUNAGROUND,,,,,,,,,,,,,,,,,,,,M,singer
RuPaul Andre Charles,1960-11-17,"San Diego, California, U.S.",,,Georges LeBar ​,2017-01-01,,1.0,0.0,,0.0,,,,,,,,,M,singer
Travis Rush,,,,,,,,,,,,,,,,,,,,M,singer
Jack Russell ,,,,,,,,,,,,,,,,,,,,M,singer
Claude Russell Bridges,1942-04-02,"Lawton, Oklahoma, U.S.",2016-11-13,"Nashville, Tennessee, U.S.",Mary McCreary ​,1975-01-01,1980-01-01,2.0,1.0,6,0.0,,,,,,,,,M,singer
Erik Rutan,,,,,,,,,,,,,,,,,,,,M,singer
Peter Madcat Ruth,,,,,,,,,,,,,,,,,,,,M,singer
John Ryan ,,,,,,,,,,,,,,,,,,,,M,singer
Matthew Ryan ,,,,,,,,,,,,,,,,,,,,M,singer
Mike Ryan ,,,,,,,,,,,,,,,,,,,,M,singer
Robert Louis Ridarelli,1942-04-26,"Philadelphia, Pennsylvania, U.S.",2022-04-05,"Abington Township, Montgomery County, Pennsylvania, U.S.",Camille Quattrone​ ​,1968-01-01,,2.0,0.0,2,1.0,,,,,,,,,M,singer
Douglas Rye,,,,,,,,,,,,,,,,,,,,M,singer
Sacha Sacket,,,,,,,,,,,,,,,,,,,,M,singer
Sada Baby,,,,,,,,,,,,,,,,,,,,M,singer
Eric Sage,,,,,,,,,,,,,,,,,,,,M,singer
Sahaj ,,,,,,,,,,,,,,,,,,,,M,singer
SahBabii,,,,,,,,,,,,,,,,,,,,M,singer
Jesse Saint John,,,,,,,,,,,,,,,,,,,,M,singer
Kareem Salama,,,,,,,,,,,,,,,,,,,,M,singer
Tony Saletan,,,,,,,,,,,,,,,,,,,,M,singer
Michael Salgado,,,,,,,,,,,,,,,,,,,,M,singer
Mark Salomon,,,,,,,,,,,,,,,,,,,,M,singer
Torrey Salter,,,,,,,,,,,,,,,,,,,,M,singer
Chris Salvatore,,,,,,,,,,,,,,,,,,,,M,singer
Marty Sammon,,,,,,,,,,,,,,,,,,,,M,singer
Samuel Arredondo Kim,2002-01-17,"Los Angeles, California, U.S.",,,,,,,,,,,,,,,,,,M,singer
Adán Santos Sánchez Vallejo[1],1984-04-14,"Torrance, California, U.S.[2]",2004-03-27,"Sinaloa, Mexico",,,,,,,,,,,,,,,,M,singer
Alek Sandar,,,,,,,,,,,,,,,,,,,,M,singer
Troy Sanders,,,,,,,,,,,,,,,,,,,,M,singer
Amar Sandhu,,"Dallas, Texas, United States",,,,,,,,,,,,,,,,,,M,singer
Justin Sane,,,,,,,,,,,,,,,,,,,,M,singer
Eric Sanicola,1981-05-06,"Rockville Centre, New York, U.S.",,,,,,,,,,,,,,,,,,M,singer
Johnny Sansone,,,,,,,,,,,,,,,,,,,,M,singer
Nick Santino ,,,,,,,,,,,,,,,,,,,,M,singer
Matthew Santos,,,,,,,,,,,,,,,,,,,,M,singer
Eric Sardinas,,,,,,,,,,,,,,,,,,,,M,singer
Jacob Sartorius,,,,,,,,,,,,,,,,,,,,M,singer
Michael Sarver,,,,,,,,,,,,,,,,,,,,M,singer
Mark Adam Saul,1985-06-20,"Los Angeles, California, U.S.",,,Ilana Berger ​,2012-01-01,,1.0,0.0,3,0.0,,,,,,,,,M,singer
Scott Savol,,,,,,,,,,,,,,,,,,,,M,singer
Charlie Sayles,,,,,,,,,,,,,,,,,,,,M,singer
Brett Scallions,,,,,,,,,,,,,,,,,,,,M,singer
Wes Scantlin,,,,,,,,,,,,,,,,,,,,M,singer
Brandan Schieppati,,,,,,,,,,,,,,,,,,,,M,singer
Lipa Schmeltzer,,,,,,,,,,,,,,,,,,,,M,singer
John Schmid,,,,,,,,,,,,,,,,,,,,M,singer
Danny Schmidt,,,,,,,,,,,,,,,,,,,,M,singer
Noah James Schnacky,1997-01-27,"Minneapolis, Minnesota, U.S.",,,,,,,,,,,,,,,,,,M,singer
Dylan Schneider,,,,,,,,,,,,,,,,,,,,M,singer
John Richard Schneider,1960-04-08,"Mount Kisco, New York, U.S.",,,Tawny Elaine Godin,1983-01-01,1986-01-01,3.0,2.0,3,1.0,1956-09-15,"Portland, Maine, U.S.",,,4.0,3.0,3,"Miles Little, M.D.​ ​",M,singer
Max Schneider,,,,,,,,,,,,,,,,,,,,M,singer
Robert Schneider,,,,,,,,,,,,,,,,,,,,M,singer
Matthew Schuler,,,,,,,,,,,,,,,,,,,,M,singer
Efrem Schulz,,,,,,,,,,,,,,,,,,,,M,singer
Dan Schutte,,,,,,,,,,,,,,,,,,,,M,singer
Andrew Schwab,,,,,,,,,,,,,,,,,,,,M,singer
Blake Schwarzenbach,,,,,,,,,,,,,,,,,,,,M,singer
Marc Scibilia,,,,,,,,,,,,,,,,,,,,M,singer
Dylan Scott,,,,,,,,,,,,,,,,,,,,M,singer
Jimmy Scott,,,,,,,,,,,,,,,,,,,,M,singer
Michael Scott ,,,,,,,,,,,,,,,,,,,,M,singer
Steve Scott ,,,,,,,,,,,,,,,,,,,,M,singer
Marvin Sease,,,,,,,,,,,,,,,,,,,,M,singer
Ryan Seaton ,,,,,,,,,,,,,,,,,,,,M,singer
Keith Secola,,,,,,,,,,,,,,,,,,,,M,singer
Chester Lionel Watch,1983-04-20,,,,,,,,,,,,,,,,,,,M,singer
Andrew Sega,,,,,,,,,,,,,,,,,,,,M,singer
Rick Seibold,,,,,,,,,,,,,,,,,,,,M,singer
Jason Sellers,,,,,,,,,,,,,,,,,,,,M,singer
Zachariah Selwyn,,,,,,,,,,,,,,,,,,,,M,singer
Michael Sembello,,,,,,,,,,,,,,,,,,,,M,singer
Blake Sennett,,,,,,,,,,,,,,,,,,,,M,singer
Ilya Serov,,,,,,,,,,,,,,,,,,,,M,singer
Jeremy Shada,1993-01-21,,,,Carolynn Rowland​ ​,2020-01-01,,1.0,0.0,,0.0,,,,,,,,,M,singer
Jacoby Shaddix,,,,,,,,,,,,,,,,,,,,M,singer
M. Shadows,,,,,,,,,,,,,,,,,,,,M,singer
Young Shanty,,,,,,,,,,,,,,,,,,,,M,singer
Chris Shar,,,,,,,,,,,,,,,,,,,,M,singer
Stephen Shareaux,,,,,,,,,,,,,,,,,,,,M,singer
Kevin Sharp,,,,,,,,,,,,,,,,,,,,M,singer
Billy Joe Shaver,,,,,,,,,,,,,,,,,,,,M,singer
Shawn Z.,,,,,,,,,,,,,,,,,,,,M,singer
Tom Shear,,,,,,,,,,,,,,,,,,,,M,singer
Jake Shears,,,,,,,,,,,,,,,,,,,,M,singer
Aaron Sheehan,1975-01-01,"Janesville, Minnesota",,,,,,,,,,,,,,,,,,M,singer
Duncan Sheik,,,,,,,,,,,,,,,,,,,,M,singer
Blake Tollison Shelton,1976-06-18,"Ada, Oklahoma, U.S.",,,Kaynette Gern​ ​,2003-01-01,2006-01-01,3.0,2.0,,0.0,,,,,,,,,M,singer
Kriss Sheridan,,,,,,,,,,,,,,,,,,,,M,singer
Will Sheridan,,,,,,,,,,,,,,,,,,,,M,singer
Lonnie Shields,,,,,,,,,,,,,,,,,,,,M,singer
Peniel Shin,1993-03-10,"Chicago, Illinois, United States",,,,,,,,,,,,,,,,,,M,singer
Richard Shindell,,,,,,,,,,,,,,,,,,,,M,singer
Michael Kenji Shinoda,1977-02-11,"Panorama City, Los Angeles, California U.S.",,,Anna Hillinger ​,2003-01-01,,1.0,0.0,3,0.0,,,,,,,,,M,singer
Caleb Shomo,,,,,,,,,,,,,,,,,,,,M,singer
Troy Shondell,,,,,,,,,,,,,,,,,,,,M,singer
Bobby Short,,,,,,,,,,,,,,,,,,,,M,singer
Matt Shultz,,,,,,,,,,,,,,,,,,,,M,singer
Paul Sikes,,,,,,,,,,,,,,,,,,,,M,singer
Peter Silberman,,,,,,,,,,,,,,,,,,,,M,singer
Gene Simmons,,,,,,,,,,,,,,,,,,,,M,singer
Sterling Simms,,,,,,,,,,,,,,,,,,,,M,singer
J. D. Simo,,,,,,,,,,,,,,,,,,,,M,singer
Matt Simons,,,,,,,,,,,,,,,,,,,,M,singer
Sturgill Simpson,,,,,,,,,,,,,,,,,,,,M,singer
Francis Wayne Sinatra,1944-01-10,"Jersey City, New Jersey, U.S.",2016-03-16,"Daytona Beach, Florida, U.S.",Cynthia McMurry​ ​,1998-01-01,2000-01-01,1.0,1.0,4,0.0,,,,,,,,,M,singer
John Sines Jr.,,,,,,,,,,,,,,,,,,,,M,singer
Bikram Singh ,,,,,,,,,,,,,,,,,,,,M,singer
Mickey Singh,,,,,,,,,,,,,,,,,,,,M,singer
Sisqó,,,,,,,,,,,,,,,,,,,,M,singer
SJ ,,,,,,,,,,,,,,,,,,,,M,singer
Bradley Skaught,,,,,,,,,,,,,,,,,,,,M,singer
Luke Ski,,,,,,,,,,,,,,,,,,,,M,singer
Andy Skib,,,,,,,,,,,,,,,,,,,,M,singer
Kevin Skinner,,,,,,,,,,,,,,,,,,,,M,singer
Matthew Skoller,,,,,,,,,,,,,,,,,,,,M,singer
Daniel Skye,,,,,,,,,,,,,,,,,,,,M,singer
B.Slade,,,,,,,,,,,,,,,,,,,,M,singer
Isaac Slade,,,,,,,,,,,,,,,,,,,,M,singer
J. Mack Slaughter Jr.,1983-12-28,"Fort Worth, Texas",,,,,,,,,,,,,,,,,,M,singer
Percy Sledge,,,,,,,,,,,,,,,,,,,,M,singer
Ryen Slegr,,,,,,,,,,,,,,,,,,,,M,singer
Eric Slick,,,,,,,,,,,,,,,,,,,,M,singer
Chris Sligh,,,,,,,,,,,,,,,,,,,,M,singer
Langhorne Slim,,,,,,,,,,,,,,,,,,,,M,singer
Brendon Small,1975-02-15,"Springfield, Illinois, U.S.",,,,,,,,,,,,,,,,,,M,singer
Henry Small ,,,,,,,,,,,,,,,,,,,,M,singer
Smino,,,,,,,,,,,,,,,,,,,,M,singer
Corey Smith ,,,,,,,,,,,,,,,,,,,,M,singer
David G Smith,,,,,,,,,,,,,,,,,,,,M,singer
Granger Smith,,,,,,,,,,,,,,,,,,,,M,singer
Jonah Smith,,,,,,,,,,,,,,,,,,,,M,singer
Jordan Smith ,,,,,,,,,,,,,,,,,,,,M,singer
Lorenzo Smith,,,,,,,,,,,,,,,,,,,,M,singer
Payton Smith,,,,,,,,,,,,,,,,,,,,M,singer
Roy Cornelius Smith,,,,,,,,,,,,,,,,,,,,M,singer
Shawn Smith ,,,,,,,,,,,,,,,,,,,,M,singer
Todd Smith ,,,,,,,,,,,,,,,,,,,,M,singer
Todd Smith ,,,,,,,,,,,,,,,,,,,,M,singer
Tyler Smith ,,,,,,,,,,,,,,,,,,,,M,singer
Von Smith,,,,,,,,,,,,,,,,,,,,M,singer
Zachary Cole Smith,,,,,,,,,,,,,,,,,,,,M,singer
Jussie Smollett,1982-06-21,"Santa Rosa, California, U.S.",,,,,,,,,,,,,,,,,,M,singer
Dee Snider,,,,,,,,,,,,,,,,,,,,M,singer
J.P. Soars,,,,,,,,,,,,,,,,,,,,M,singer
Zach Sobiech,,,,,,,,,,,,,,,,,,,,M,singer
Richard Mclean Giese,1990-02-09,,,,,,,,,,,,,,,,,,,M,singer
Ben Sollee,,,,,,,,,,,,,,,,,,,,M,singer
SoMo,,,,,,,,,,,,,,,,,,,,M,singer
Morgan Sorne,1983-07-24,"Tallahassee, Florida",,,,,,,,,,,,,,,,,,M,singer
Scott Sorry,,,,,,,,,,,,,,,,,,,,M,singer
Nolan Sotillo,1994-10-02,"West Palm Beach, Florida, United States",,,,,,,,,,,,,,,,,,M,singer
David Richard Solberg,1943-08-28,"Chicago, Illinois, US",,,Mirriam Russeth​ ​,1964-01-01,1965-01-01,5.0,4.0,6,0.0,,,,,,,,,M,singer
Alan Sparhawk,,,,,,,,,,,,,,,,,,,,M,singer
Michael Speaks,,,,,,,,,,,,,,,,,,,,M,singer
Willie Spence,,,,,,,,,,,,,,,,,,,,M,singer
Tyler Spencer,,,,,,,,,,,,,,,,,,,,M,singer
Bruce Springsteen,1949-09-23,"Long Branch, New Jersey, U.S.",,,Julianne Phillips​ ​,1985-01-01,1989-01-01,2.0,1.0,"3, including Jessica",0.0,1960-05-06,"Evanston, Illinois, U.S.",,,1.0,1.0,,Bruce Springsteen​ ​,M,singer
Mike Squires ,,,,,,,,,,,,,,,,,,,,M,singer
Sid Sriram,,,,,,,,,,,,,,,,,,,,M,singer
Ramesh Srivastava,,,,,,,,,,,,,,,,,,,,M,singer
Phil Stacey,,,,,,,,,,,,,,,,,,,,M,singer
Kristian Stanfill,,,,,,,,,,,,,,,,,,,,M,singer
Stanley Bert Eisen,1952-01-20,"New York City, U.S.",,,Pamela Bowen​ ​,1992-01-01,2001-01-01,2.0,1.0,4,0.0,,,,,,,,,M,singer
Scott Stapp,,,,,,,,,,,,,,,,,,,,M,singer
Ryan Star,,,,,,,,,,,,,,,,,,,,M,singer
Scott Starr,,,,,,,,,,,,,,,,,,,,M,singer
Jack Stauber,1996-04-06,,,,,,,,,,,,,,,,,,,M,singer
Eric Steckel,,,,,,,,,,,,,,,,,,,,M,singer
Peter Steele,,,,,,,,,,,,,,,,,,,,M,singer
Tommy Shane Steiner,,,,,,,,,,,,,,,,,,,,M,singer
Christopher Paul Stelling,,,,,,,,,,,,,,,,,,,,M,singer
John Stevens ,,,,,,,,,,,,,,,,,,,,M,singer
Josh Stevens,,,,,,,,,,,,,,,,,,,,M,singer
Tate Stevens,,,,,,,,,,,,,,,,,,,,M,singer
Jamie Stewart ,,,,,,,,,,,,,,,,,,,,M,singer
Kaleb Stewart,,,,,,,,,,,,,,,,,,,,M,singer
Muck Sticky,,,,,,,,,,,,,,,,,,,,M,singer
Michael Stipe,,,,,,,,,,,,,,,,,,,,M,singer
DM Stith,,,,,,,,,,,,,,,,,,,,M,singer
Shane Stockton,,,,,,,,,,,,,,,,,,,,M,singer
Patrick Stolley,,,,,,,,,,,,,,,,,,,,M,singer
Jason Stollsteimer,,,,,,,,,,,,,,,,,,,,M,singer
Kelley Stoltz,,,,,,,,,,,,,,,,,,,,M,singer
Allen Stone,,,,,,,,,,,,,,,,,,,,M,singer
